,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente,ordens_servico_realizadas_(#)_configuracao_de_EMI,ordens_servico_realizadas_(#)_outros,ordens_servico_realizadas_(#)_REMOTE_ICP_CONFIGURATION,ordens_servico_realizadas_(#)_reducao_de_potencia_contratada,ordens_servico_realizadas_(#)_reposicao_de_potencia_contratada,ordens_servico_realizadas_(#)_servico_alteracao_contractual,ordens_servico_realizadas_(#)_servico_de_corte_e_re-ligacao,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros,total_servicos_realizados,total_cpes
1857,Constância,2022,10,Santarém,1345,1064,2,0,0,7,4,7,3,1918,36,443,12,23,2409
1858,Constância,2022,11,Santarém,1336,1076,18,0,0,6,8,6,3,1919,36,445,12,41,2412
1859,Constância,2022,12,Santarém,1331,1082,33,0,0,10,9,2,0,1924,36,443,10,54,2413
1860,Constância,2023,1,Santarém,1267,1146,28,0,1,6,6,4,1,1924,36,442,11,46,2413
1861,Constância,2023,2,Santarém,1259,1154,61,1,0,13,10,4,3,1924,36,442,11,92,2413
1862,Constância,2023,3,Santarém,1105,1315,37,0,0,6,4,14,3,1931,36,443,10,64,2420
1865,Constância,2023,6,Santarém,760,1666,33,0,0,17,12,7,2,1934,36,446,10,71,2426
1866,Constância,2023,7,Santarém,716,1719,1,0,0,14,15,11,4,1943,36,445,11,45,2435
1867,Constância,2023,8,Santarém,505,1934,4,0,2,12,7,6,3,1949,36,444,10,34,2439
1868,Constância,2023,9,Santarém,330,2117,5,0,0,11,14,8,6,1952,36,449,10,44,2447
1869,Constância,2023,10,Santarém,288,2161,8,0,1,21,17,7,4,1954,36,449,10,58,2449
1870,Constância,2023,11,Santarém,247,2197,0,0,0,21,20,22,5,1950,36,448,10,68,2444
1871,Constância,2023,12,Santarém,132,2312,0,0,0,12,8,16,1,1949,36,449,10,37,2444
1872,Constância,2024,1,Santarém,142,2304,1,0,1,14,9,11,3,1951,36,449,10,39,2446
1873,Constância,2024,2,Santarém,108,2332,1,0,0,10,5,6,2,1947,36,447,10,24,2440
1874,Constância,2024,3,Santarém,124,2328,1,0,0,12,9,9,2,1954,36,448,14,33,2452
1925,Crato,2022,3,Portalegre,490,2657,1,0,0,4,4,3,3,2584,27,522,14,15,3147
1926,Crato,2022,4,Portalegre,493,2651,1,0,0,18,18,10,8,2582,27,521,14,55,3144
1927,Crato,2022,5,Portalegre,467,2679,4,0,0,15,19,8,7,2581,27,523,15,53,3146
1928,Crato,2022,6,Portalegre,497,2646,1,0,0,26,17,10,5,2580,28,520,15,59,3143
1929,Crato,2022,7,Portalegre,473,2676,0,0,0,24,22,3,6,2586,28,520,15,55,3149
1930,Crato,2022,8,Portalegre,456,2708,1,0,0,22,23,8,5,2594,28,524,18,59,3164
1931,Crato,2022,9,Portalegre,451,2707,4,0,0,19,15,9,3,2594,28,523,13,50,3158
1932,Crato,2022,10,Portalegre,405,2755,2,0,0,20,13,11,2,2596,28,523,13,48,3160
1933,Crato,2022,11,Portalegre,462,2702,24,0,0,12,12,8,9,2598,28,524,14,65,3164
1934,Crato,2022,12,Portalegre,368,2795,78,0,0,20,14,13,2,2598,28,523,14,127,3163
1935,Crato,2023,1,Portalegre,390,2774,15,0,0,29,23,15,10,2599,28,523,14,92,3164
1936,Crato,2023,2,Portalegre,346,2817,33,0,0,22,13,8,8,2599,28,522,14,84,3163
1937,Crato,2023,3,Portalegre,252,2904,55,0,1,25,19,17,8,2593,28,523,12,125,3156
1938,Crato,2023,4,Portalegre,243,2913,27,0,0,30,29,7,6,2593,28,523,12,99,3156
1939,Crato,2023,5,Portalegre,248,2908,14,0,0,25,24,6,6,2593,28,523,12,75,3156
1940,Crato,2023,6,Portalegre,242,2920,9,0,0,36,32,10,12,2598,28,526,10,99,3162
1941,Crato,2023,7,Portalegre,240,2930,3,0,1,27,17,12,6,2603,28,529,10,66,3170
1942,Crato,2023,8,Portalegre,233,2945,2,0,6,20,16,15,7,2605,28,530,15,66,3178
1943,Crato,2023,9,Portalegre,233,2939,2,0,0,20,18,7,5,2603,28,531,10,52,3172
1944,Crato,2023,10,Portalegre,200,2974,4,0,0,26,16,11,5,2604,28,532,10,62,3174
1945,Crato,2023,11,Portalegre,209,2966,1,0,0,21,21,7,7,2605,28,532,10,57,3175
1946,Crato,2023,12,Portalegre,208,2967,0,0,0,14,10,12,6,2603,28,534,10,42,3175
1947,Crato,2024,1,Portalegre,208,2964,0,0,0,32,24,13,7,2602,28,534,8,76,3172
1948,Crato,2024,2,Portalegre,174,2999,1,0,0,11,10,4,2,2604,28,532,9,28,3173
1949,Crato,2024,3,Portalegre,184,2987,0,0,0,14,14,8,4,2603,28,531,9,40,3171
1950,Cuba,2022,3,Beja,1075,2033,1,0,0,8,8,4,7,2449,19,612,28,28,3108
1951,Cuba,2022,4,Beja,1054,2054,0,0,0,31,30,9,11,2451,19,610,28,81,3108
1952,Cuba,2022,5,Beja,1025,2086,5,0,0,34,21,12,12,2447,19,613,32,84,3111
1953,Cuba,2022,6,Beja,1080,2030,3,0,0,36,30,10,18,2448,19,616,27,97,3110
1954,Cuba,2022,7,Beja,1011,2104,0,0,0,26,22,7,8,2450,19,619,27,63,3115
1955,Cuba,2022,8,Beja,1002,2115,2,0,0,34,27,12,11,2449,19,620,29,86,3117
1956,Cuba,2022,9,Beja,994,2124,0,0,0,34,28,10,10,2453,19,620,26,82,3118
1957,Cuba,2022,10,Beja,1008,2115,2,0,0,21,22,8,12,2460,19,620,24,65,3123
1958,Cuba,2022,11,Beja,1006,2121,10,0,0,32,18,6,6,2467,19,618,23,72,3127
1959,Cuba,2022,12,Beja,986,2144,35,0,0,25,24,8,18,2467,19,620,24,110,3130
1960,Cuba,2023,1,Beja,965,2164,22,0,0,41,24,11,18,2465,19,620,25,116,3129
1961,Cuba,2023,2,Beja,955,2176,54,0,0,30,18,11,10,2465,19,622,25,123,3131
1964,Cuba,2023,5,Beja,582,2555,30,0,0,49,31,10,17,2467,19,625,26,137,3137
1965,Cuba,2023,6,Beja,563,2577,11,0,0,39,26,9,11,2466,19,631,24,96,3140
1966,Cuba,2023,7,Beja,531,2610,0,0,0,42,32,11,12,2467,19,631,24,97,3141
1967,Cuba,2023,8,Beja,493,2657,1,0,5,40,25,9,12,2472,19,632,27,92,3150
1968,Cuba,2023,9,Beja,269,2885,1,0,0,33,22,5,5,2477,19,633,25,66,3154
1969,Cuba,2023,10,Beja,246,2905,6,0,0,44,33,9,18,2477,19,631,24,110,3151
1970,Cuba,2023,11,Beja,209,2946,1,0,0,53,34,12,10,2480,19,632,24,110,3155
1971,Cuba,2023,12,Beja,198,2960,0,0,0,28,17,11,11,2482,20,632,24,67,3158
1972,Cuba,2024,1,Beja,193,2964,1,0,0,56,36,17,15,2484,20,632,21,125,3157
1973,Cuba,2024,2,Beja,170,2988,1,0,0,23,17,9,9,2481,20,637,20,59,3158
1974,Cuba,2024,3,Beja,150,3006,2,0,0,41,26,7,7,2479,20,637,20,83,3156
2000,Entroncamento,2022,3,Santarém,4613,7738,4,0,0,34,23,24,14,10014,98,2188,51,99,12351
2004,Entroncamento,2022,7,Santarém,4501,7897,4,0,0,83,72,42,25,10056,98,2195,49,226,12398
2100,Estremoz,2022,3,Évora,2328,7055,1,0,0,41,28,17,19,7160,119,2059,45,106,9383
2104,Estremoz,2022,7,Évora,1875,7512,1,0,0,82,71,29,23,7156,119,2071,41,206,9387
2111,Estremoz,2023,2,Évora,1716,7673,73,0,0,59,51,36,20,7163,119,2071,36,239,9389
2112,Estremoz,2023,3,Évora,1623,7779,74,0,2,81,60,46,19,7174,119,2076,33,282,9402
2123,Estremoz,2024,2,Évora,1351,8081,3,0,0,39,29,27,4,7188,119,2094,31,102,9432
2124,Estremoz,2024,3,Évora,1304,8136,2,0,0,68,53,41,17,7189,119,2102,30,181,9440
2200,Ferreira do Alentejo,2022,3,Beja,891,4431,3,0,0,26,20,8,5,4036,48,1226,12,62,5322
2201,Ferreira do Alentejo,2022,4,Beja,957,4358,2,2,1,48,51,21,17,4029,48,1226,12,142,5315
2202,Ferreira do Alentejo,2022,5,Beja,810,4506,5,0,0,49,33,22,13,4028,48,1227,13,122,5316
2203,Ferreira do Alentejo,2022,6,Beja,829,4490,1,0,0,72,72,13,18,4030,48,1228,13,176,5319
2204,Ferreira do Alentejo,2022,7,Beja,784,4538,4,0,0,56,44,15,13,4033,48,1228,13,132,5322
2205,Ferreira do Alentejo,2022,8,Beja,770,4553,6,0,0,83,69,18,16,4034,48,1228,13,192,5323
2206,Ferreira do Alentejo,2022,9,Beja,822,4506,0,0,0,63,60,12,18,4039,48,1228,13,153,5328
2207,Ferreira do Alentejo,2022,10,Beja,808,4528,8,0,0,53,54,8,20,4045,48,1228,15,143,5336
2208,Ferreira do Alentejo,2022,11,Beja,831,4511,55,0,0,68,47,17,10,4047,48,1232,15,197,5342
2209,Ferreira do Alentejo,2022,12,Beja,774,4565,65,0,3,50,59,16,14,4048,48,1228,15,207,5339
2210,Ferreira do Alentejo,2023,1,Beja,763,4580,54,0,1,86,60,27,12,4053,48,1227,15,240,5343
2212,Ferreira do Alentejo,2023,3,Beja,668,4673,43,0,1,70,59,28,22,4051,48,1227,15,223,5341
2213,Ferreira do Alentejo,2023,4,Beja,658,4683,34,0,0,71,59,7,17,4051,48,1227,15,188,5341
2216,Ferreira do Alentejo,2023,7,Beja,642,4721,4,0,0,58,47,13,21,4065,50,1233,15,143,5363
2217,Ferreira do Alentejo,2023,8,Beja,638,4737,3,0,3,67,54,23,18,4075,50,1235,15,168,5375
2218,Ferreira do Alentejo,2023,9,Beja,608,4767,6,0,0,43,42,13,22,4074,50,1238,13,126,5375
2219,Ferreira do Alentejo,2023,10,Beja,567,4807,5,0,0,58,40,15,16,4073,50,1237,14,134,5374
2220,Ferreira do Alentejo,2023,11,Beja,618,4751,2,0,0,75,61,20,15,4071,50,1233,15,173,5369
2221,Ferreira do Alentejo,2023,12,Beja,572,4798,0,0,0,41,35,17,9,4074,50,1232,14,102,5370
2222,Ferreira do Alentejo,2024,1,Beja,544,4826,1,0,0,60,46,11,13,4073,50,1233,14,131,5370
2223,Ferreira do Alentejo,2024,2,Beja,403,4958,2,0,0,33,23,6,2,4063,50,1233,15,66,5361
2224,Ferreira do Alentejo,2024,3,Beja,339,5021,4,0,2,54,38,22,7,4063,50,1232,15,127,5360
2225,Ferreira do Zêzere,2022,3,Santarém,3849,4029,1,1,0,9,9,5,7,6119,130,1609,20,32,7878
2226,Ferreira do Zêzere,2022,4,Santarém,3838,4045,5,0,0,18,15,7,10,6123,130,1609,21,55,7883
2227,Ferreira do Zêzere,2022,5,Santarém,3714,4158,2,0,0,27,19,10,16,6114,130,1607,21,74,7872
2228,Ferreira do Zêzere,2022,6,Santarém,3702,4175,1,0,0,23,24,9,14,6114,130,1615,18,71,7877
2229,Ferreira do Zêzere,2022,7,Santarém,3477,4411,2,0,0,22,24,8,8,6121,130,1617,20,64,7888
2230,Ferreira do Zêzere,2022,8,Santarém,3435,4455,1,0,0,24,22,13,10,6123,130,1617,20,70,7890
2231,Ferreira do Zêzere,2022,9,Santarém,3393,4490,2,1,0,21,17,13,8,6119,130,1616,18,62,7883
2232,Ferreira do Zêzere,2022,10,Santarém,3311,4578,6,0,0,16,13,15,9,6124,130,1619,16,59,7889
2233,Ferreira do Zêzere,2022,11,Santarém,3289,4607,65,0,0,23,16,13,10,6137,130,1613,16,127,7896
2234,Ferreira do Zêzere,2022,12,Santarém,3186,4708,73,1,0,17,16,16,7,6133,130,1614,17,130,7894
2236,Ferreira do Zêzere,2023,2,Santarém,3078,4821,69,0,0,22,20,10,7,6134,131,1618,16,128,7899
2240,Ferreira do Zêzere,2023,6,Santarém,2288,5638,19,0,0,24,22,9,8,6153,132,1623,18,82,7926
2241,Ferreira do Zêzere,2023,7,Santarém,2249,5683,6,0,0,39,30,15,11,6156,132,1628,16,101,7932
2242,Ferreira do Zêzere,2023,8,Santarém,2194,5747,5,0,7,31,28,12,18,6160,132,1631,18,101,7941
2243,Ferreira do Zêzere,2023,9,Santarém,1921,6017,4,0,0,23,22,27,10,6157,132,1633,16,86,7938
2244,Ferreira do Zêzere,2023,10,Santarém,1760,6181,8,0,0,29,24,26,13,6161,132,1632,16,100,7941
2245,Ferreira do Zêzere,2023,11,Santarém,1704,6233,3,0,0,54,39,33,9,6166,133,1622,16,138,7937
2246,Ferreira do Zêzere,2023,12,Santarém,1206,6737,2,0,0,34,26,26,6,6168,133,1624,18,94,7943
2247,Ferreira do Zêzere,2024,1,Santarém,988,6949,4,0,0,48,38,28,8,6170,133,1618,16,126,7937
2248,Ferreira do Zêzere,2024,2,Santarém,662,7267,1,0,0,31,23,11,2,6162,133,1617,17,68,7929
2249,Ferreira do Zêzere,2024,3,Santarém,581,7349,3,0,0,33,36,23,12,6166,133,1615,16,107,7930
2275,Figueira de Castelo Rodrigo,2022,3,Guarda,2791,2611,1,0,0,6,6,5,6,4264,111,1016,11,24,5402
2276,Figueira de Castelo Rodrigo,2022,4,Guarda,2854,2546,2,0,0,21,18,8,11,4264,111,1014,11,60,5400
2277,Figueira de Castelo Rodrigo,2022,5,Guarda,2589,2799,0,0,0,18,14,7,11,4251,111,1015,11,50,5388
2278,Figueira de Castelo Rodrigo,2022,6,Guarda,2682,2702,1,0,0,26,26,6,9,4247,111,1016,10,68,5384
2279,Figueira de Castelo Rodrigo,2022,7,Guarda,2533,2854,0,0,0,19,18,6,9,4248,111,1017,11,52,5387
2280,Figueira de Castelo Rodrigo,2022,8,Guarda,2510,2877,0,0,0,35,26,7,5,4244,111,1021,11,73,5387
2281,Figueira de Castelo Rodrigo,2022,9,Guarda,2494,2894,0,1,0,27,19,8,12,4248,111,1020,9,67,5388
2282,Figueira de Castelo Rodrigo,2022,10,Guarda,2407,2978,4,0,0,22,20,19,8,4247,111,1019,8,73,5385
2283,Figueira de Castelo Rodrigo,2022,11,Guarda,2494,2888,68,0,0,31,23,7,11,4243,111,1019,9,140,5382
2286,Figueira de Castelo Rodrigo,2023,2,Guarda,2237,3132,59,0,0,30,26,10,5,4234,111,1015,9,130,5369
2290,Figueira de Castelo Rodrigo,2023,6,Guarda,1631,3725,27,0,0,29,25,15,11,4219,112,1016,9,107,5356
2291,Figueira de Castelo Rodrigo,2023,7,Guarda,1346,4014,2,0,0,46,41,11,5,4223,112,1018,7,105,5360
2292,Figueira de Castelo Rodrigo,2023,8,Guarda,1203,4160,3,0,12,25,22,14,10,4224,112,1020,7,86,5363
2293,Figueira de Castelo Rodrigo,2023,9,Guarda,928,4424,2,0,0,26,26,14,6,4212,112,1020,8,74,5352
2294,Figueira de Castelo Rodrigo,2023,10,Guarda,777,4573,6,0,0,38,25,20,15,4210,112,1022,6,104,5350
2295,Figueira de Castelo Rodrigo,2023,11,Guarda,611,4737,2,0,0,54,47,15,11,4206,112,1024,6,129,5348
2296,Figueira de Castelo Rodrigo,2023,12,Guarda,553,4794,1,0,0,39,24,25,13,4204,112,1024,7,102,5347
2297,Figueira de Castelo Rodrigo,2024,1,Guarda,523,4818,1,0,0,36,26,13,9,4198,112,1025,6,85,5341
2298,Figueira de Castelo Rodrigo,2024,2,Guarda,455,4875,0,0,0,19,13,5,2,4186,112,1025,7,39,5330
2299,Figueira de Castelo Rodrigo,2024,3,Guarda,508,4822,2,0,0,30,23,13,10,4187,112,1025,6,78,5330
2300,Figueiró dos Vinhos,2022,3,Leiria,2380,2850,0,0,0,3,7,4,4,4079,95,1044,12,18,5230
2301,Figueiró dos Vinhos,2022,4,Leiria,2356,2874,0,0,0,20,15,10,8,4082,95,1041,12,53,5230
2302,Figueiró dos Vinhos,2022,5,Leiria,2321,2913,3,0,0,14,12,10,6,4083,95,1044,12,45,5234
2303,Figueiró dos Vinhos,2022,6,Leiria,2329,2902,2,0,0,28,24,10,7,4080,95,1044,12,71,5231
2304,Figueiró dos Vinhos,2022,7,Leiria,2292,2937,1,0,0,19,22,6,3,4077,95,1044,13,51,5229
2305,Figueiró dos Vinhos,2022,8,Leiria,2283,2948,1,0,0,32,26,15,10,4079,95,1044,13,84,5231
2306,Figueiró dos Vinhos,2022,9,Leiria,2274,2959,3,0,0,21,24,14,9,4083,95,1043,12,71,5233
2307,Figueiró dos Vinhos,2022,10,Leiria,2033,3198,3,0,0,14,11,14,6,4083,95,1041,12,48,5231
2308,Figueiró dos Vinhos,2022,11,Leiria,2149,3069,69,0,0,19,18,23,3,4077,95,1034,12,132,5218
2314,Figueiró dos Vinhos,2023,5,Leiria,1127,4104,58,0,0,30,28,15,14,4095,95,1030,11,145,5231
2315,Figueiró dos Vinhos,2023,6,Leiria,1015,4234,23,0,0,26,28,9,8,4110,95,1034,10,94,5249
2316,Figueiró dos Vinhos,2023,7,Leiria,911,4343,2,0,0,20,21,19,9,4119,95,1031,9,71,5254
2317,Figueiró dos Vinhos,2023,8,Leiria,836,4418,1,0,3,36,27,8,8,4120,95,1030,9,83,5254
2318,Figueiró dos Vinhos,2023,9,Leiria,806,4451,1,0,0,16,17,14,12,4126,95,1027,9,60,5257
2319,Figueiró dos Vinhos,2023,10,Leiria,732,4526,10,0,0,29,19,18,7,4127,95,1027,9,83,5258
2320,Figueiró dos Vinhos,2023,11,Leiria,691,4569,2,0,0,25,19,18,12,4132,95,1026,7,76,5260
2321,Figueiró dos Vinhos,2023,12,Leiria,671,4584,1,0,0,27,14,14,6,4131,95,1022,7,62,5255
2322,Figueiró dos Vinhos,2024,1,Leiria,632,4626,5,0,0,25,23,19,12,4131,95,1025,7,84,5258
2323,Figueiró dos Vinhos,2024,2,Leiria,599,4654,0,0,0,19,8,9,1,4129,95,1022,7,37,5253
2324,Figueiró dos Vinhos,2024,3,Leiria,520,4728,2,0,0,20,19,20,13,4126,95,1021,6,74,5248
2325,Fornos de Algodres,2022,3,Guarda,2347,1762,0,0,0,1,3,2,1,3257,80,748,24,7,4109
2326,Fornos de Algodres,2022,4,Guarda,2320,1787,0,0,0,4,6,6,2,3256,80,747,24,18,4107
2327,Fornos de Algodres,2022,5,Guarda,2262,1838,1,0,0,4,5,2,3,3248,80,748,24,15,4100
2328,Fornos de Algodres,2022,6,Guarda,2352,1749,1,0,0,7,4,3,6,3249,80,748,24,21,4101
2329,Fornos de Algodres,2022,7,Guarda,2274,1832,0,0,0,7,4,3,3,3251,80,750,25,17,4106
2330,Fornos de Algodres,2022,8,Guarda,2247,1861,1,0,0,5,7,4,5,3253,80,752,23,22,4108
2331,Fornos de Algodres,2022,9,Guarda,2179,1933,1,0,0,10,6,6,1,3255,80,755,22,24,4112
2332,Fornos de Algodres,2022,10,Guarda,2077,2032,1,0,0,6,7,2,8,3251,80,756,22,24,4109
2335,Fornos de Algodres,2023,1,Guarda,1889,2218,48,0,2,9,4,6,3,3254,80,754,19,72,4107
2336,Fornos de Algodres,2023,2,Guarda,1951,2159,16,0,0,2,3,9,1,3260,80,751,19,31,4110
2337,Fornos de Algodres,2023,3,Guarda,1632,2474,34,0,0,10,5,7,1,3256,80,750,20,57,4106
2340,Fornos de Algodres,2023,6,Guarda,1322,2786,33,0,0,12,9,5,4,3259,80,748,21,63,4108
2341,Fornos de Algodres,2023,7,Guarda,1170,2939,0,0,0,13,10,8,8,3258,80,750,21,39,4109
2342,Fornos de Algodres,2023,8,Guarda,1094,3025,3,0,2,8,6,10,8,3265,80,754,20,37,4119
2343,Fornos de Algodres,2023,9,Guarda,940,3177,3,0,0,5,4,9,8,3265,80,753,19,29,4117
2344,Fornos de Algodres,2023,10,Guarda,853,3262,3,0,0,19,16,12,5,3263,80,753,19,55,4115
2345,Fornos de Algodres,2023,11,Guarda,671,3445,2,0,0,20,12,5,7,3264,80,754,18,46,4116
2346,Fornos de Algodres,2023,12,Guarda,605,3509,1,0,0,19,12,12,5,3262,80,753,19,49,4114
2347,Fornos de Algodres,2024,1,Guarda,373,3748,0,0,0,19,10,13,7,3267,81,755,18,49,4121
2348,Fornos de Algodres,2024,2,Guarda,256,3862,0,0,0,11,11,6,2,3263,81,755,19,30,4118
2349,Fornos de Algodres,2024,3,Guarda,217,3899,0,0,0,12,13,6,4,3259,81,757,19,35,4116
2350,Fronteira,2022,3,Portalegre,469,2057,0,1,0,11,10,6,5,2006,30,475,15,33,2526
2351,Fronteira,2022,4,Portalegre,478,2050,2,0,0,22,23,11,8,2006,30,477,15,66,2528
2352,Fronteira,2022,5,Portalegre,431,2095,1,0,0,21,17,7,8,2004,30,479,13,54,2526
2353,Fronteira,2022,6,Portalegre,395,2133,1,0,0,31,25,6,11,2006,30,479,13,74,2528
2354,Fronteira,2022,7,Portalegre,355,2185,0,0,0,24,24,15,4,2013,30,481,16,67,2540
2355,Fronteira,2022,8,Portalegre,345,2192,0,0,0,24,21,7,10,2013,30,480,14,62,2537
2356,Fronteira,2022,9,Portalegre,348,2195,1,0,0,16,14,11,6,2019,30,480,14,48,2543
2357,Fronteira,2022,10,Portalegre,328,2215,2,0,0,28,22,10,4,2020,30,480,13,66,2543
2358,Fronteira,2022,11,Portalegre,347,2207,34,0,0,24,21,9,12,2025,30,486,13,100,2554
2359,Fronteira,2022,12,Portalegre,339,2216,50,1,0,21,19,10,16,2025,30,486,14,117,2555
2360,Fronteira,2023,1,Portalegre,269,2285,30,1,0,24,26,11,7,2025,30,487,12,99,2554
2361,Fronteira,2023,2,Portalegre,275,2276,28,0,0,24,19,13,3,2022,30,487,12,87,2551
2362,Fronteira,2023,3,Portalegre,223,2328,35,0,0,18,17,16,8,2021,30,488,12,94,2551
2363,Fronteira,2023,4,Portalegre,218,2333,14,0,0,18,18,10,3,2021,30,488,12,63,2551
2364,Fronteira,2023,5,Portalegre,224,2327,10,0,0,26,17,3,5,2021,30,488,12,61,2551
2365,Fronteira,2023,6,Portalegre,213,2350,4,0,0,22,22,8,8,2026,30,493,14,64,2563
2366,Fronteira,2023,7,Portalegre,208,2361,1,0,0,17,16,15,17,2030,30,492,17,66,2569
2367,Fronteira,2023,8,Portalegre,199,2371,2,0,0,20,19,6,8,2031,30,493,16,55,2570
2368,Fronteira,2023,9,Portalegre,206,2365,1,0,0,13,19,9,6,2035,30,492,14,48,2571
2369,Fronteira,2023,10,Portalegre,192,2380,4,0,0,10,9,9,1,2035,30,493,14,33,2572
2370,Fronteira,2023,11,Portalegre,201,2382,1,0,0,23,17,11,2,2033,30,491,29,54,2583
2371,Fronteira,2023,12,Portalegre,194,2379,1,0,0,17,16,5,2,2036,30,492,15,41,2573
2372,Fronteira,2024,1,Portalegre,194,2384,0,0,0,18,16,22,5,2043,30,491,14,61,2578
2373,Fronteira,2024,2,Portalegre,176,2401,0,0,0,13,8,1,0,2041,30,492,14,22,2577
2374,Fronteira,2024,3,Portalegre,168,2410,1,0,0,20,16,12,3,2043,30,491,14,52,2578
2400,Gavião,2022,3,Portalegre,1664,1863,1,1,0,9,7,4,3,2891,45,578,13,25,3527
2401,Gavião,2022,4,Portalegre,1503,2015,5,0,0,13,12,11,11,2888,45,574,11,52,3518
2402,Gavião,2022,5,Portalegre,1451,2062,3,0,0,19,12,3,6,2884,45,573,11,43,3513
2403,Gavião,2022,6,Portalegre,1571,1944,3,0,0,22,19,11,3,2886,45,574,10,58,3515
2404,Gavião,2022,7,Portalegre,1205,2309,5,0,0,23,15,8,2,2884,45,576,9,53,3514
2405,Gavião,2022,8,Portalegre,1009,2509,0,1,0,22,17,9,6,2887,45,577,9,55,3518
2406,Gavião,2022,9,Portalegre,950,2573,2,0,0,18,17,13,5,2892,45,578,8,55,3523
2407,Gavião,2022,10,Portalegre,788,2737,3,0,0,22,11,5,4,2892,45,579,9,45,3525
2412,Gavião,2023,3,Portalegre,270,3262,71,0,0,25,21,14,5,2902,44,579,7,136,3532
2413,Gavião,2023,4,Portalegre,296,3236,39,0,0,38,30,16,9,2902,44,579,7,132,3532
2414,Gavião,2023,5,Portalegre,196,3336,26,0,0,36,27,13,10,2902,44,579,7,112,3532
2415,Gavião,2023,6,Portalegre,191,3344,6,0,0,28,23,7,9,2902,44,582,7,73,3535
2416,Gavião,2023,7,Portalegre,193,3346,2,0,0,22,25,12,8,2906,44,584,5,69,3539
2417,Gavião,2023,8,Portalegre,175,3365,1,0,2,29,23,13,13,2907,44,584,5,81,3540
2418,Gavião,2023,9,Portalegre,175,3364,3,0,0,20,12,11,9,2906,44,584,5,55,3539
2419,Gavião,2023,10,Portalegre,184,3351,8,0,0,36,32,8,9,2904,44,582,5,93,3535
2420,Gavião,2023,11,Portalegre,238,3299,1,0,0,28,27,12,14,2906,44,582,5,82,3537
2421,Gavião,2023,12,Portalegre,289,3245,0,0,0,14,15,14,4,2903,44,582,5,47,3534
2422,Gavião,2024,1,Portalegre,218,3314,0,0,0,27,19,15,5,2899,44,584,5,66,3532
2423,Gavião,2024,2,Portalegre,149,3373,2,0,0,17,16,12,3,2891,44,582,5,50,3522
2424,Gavião,2024,3,Portalegre,138,3379,1,0,0,15,16,19,7,2886,45,582,4,58,3517
2425,Golegã,2022,3,Santarém,1518,2619,2,1,0,9,7,4,3,2931,43,1143,20,26,4137
2426,Golegã,2022,4,Santarém,1558,2602,0,0,0,13,15,18,7,2936,43,1162,19,53,4160
2427,Golegã,2022,5,Santarém,1460,2761,2,0,0,25,20,47,7,2934,43,1225,19,101,4221
2428,Golegã,2022,6,Santarém,1520,2731,0,0,0,35,31,28,7,2940,43,1249,19,101,4251
2429,Golegã,2022,7,Santarém,1358,2890,2,0,0,19,16,11,3,2936,43,1250,19,51,4248
2430,Golegã,2022,8,Santarém,1305,2952,4,0,0,24,24,14,11,2942,43,1253,19,77,4257
2432,Golegã,2022,10,Santarém,1221,3000,16,0,0,17,17,32,13,2951,43,1201,26,95,4221
2436,Golegã,2023,2,Santarém,1010,3180,57,0,0,37,35,9,14,2958,43,1171,18,152,4190
2437,Golegã,2023,3,Santarém,889,3301,69,0,2,35,26,32,10,2952,43,1177,18,174,4190
2438,Golegã,2023,4,Santarém,871,3319,71,0,0,41,38,14,16,2952,43,1177,18,180,4190
2439,Golegã,2023,5,Santarém,846,3344,32,0,0,53,39,14,12,2952,43,1177,18,150,4190
2440,Golegã,2023,6,Santarém,797,3478,8,0,0,35,37,14,15,2959,43,1256,17,109,4275
2441,Golegã,2023,7,Santarém,781,3500,3,0,1,37,34,8,20,2961,43,1258,19,103,4281
2442,Golegã,2023,8,Santarém,746,3532,1,0,3,33,32,16,22,2966,43,1252,17,107,4278
2443,Golegã,2023,9,Santarém,579,3665,7,0,0,34,29,45,13,2966,43,1218,17,128,4244
2445,Golegã,2023,11,Santarém,493,3755,0,0,0,48,42,28,13,2974,43,1213,18,131,4248
2446,Golegã,2023,12,Santarém,487,3760,1,0,0,25,19,26,7,2979,43,1207,18,78,4247
2447,Golegã,2024,1,Santarém,461,3786,2,0,0,49,40,19,13,2983,43,1203,18,123,4247
2448,Golegã,2024,2,Santarém,385,3859,2,0,0,19,21,13,6,2978,43,1205,18,61,4244
2449,Golegã,2024,3,Santarém,331,3924,1,0,0,37,30,16,7,2979,43,1215,18,91,4255
2475,Gouveia,2022,3,Guarda,4489,6400,4,0,0,15,12,10,5,8986,142,1716,45,46,10889
2476,Gouveia,2022,4,Guarda,4510,6379,10,0,0,27,29,27,16,8975,142,1727,45,109,10889
2477,Gouveia,2022,5,Guarda,4214,6673,6,0,0,40,25,23,5,8971,142,1729,45,99,10887
2478,Gouveia,2022,6,Guarda,4402,6478,10,0,0,36,27,28,18,8962,142,1729,47,119,10880
2479,Gouveia,2022,7,Guarda,3996,6897,4,0,0,37,39,27,17,8967,142,1734,50,124,10893
