,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente,ordens_servico_realizadas_(#)_configuracao_de_EMI,ordens_servico_realizadas_(#)_outros,ordens_servico_realizadas_(#)_reducao_de_potencia_contratada,ordens_servico_realizadas_(#)_reposicao_de_potencia_contratada,ordens_servico_realizadas_(#)_servico_alteracao_contractual,ordens_servico_realizadas_(#)_servico_de_corte_e_re-ligacao,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros,total_servicos_realizados,total_cpes
6192,Viana do Alentejo,2023,8,Évora,420.0,3350.0,3.0,0.0,44.0,35.0,8.0,4.0,2931,30,805,4,94.0,3770.0
6193,Viana do Alentejo,2023,9,Évora,367.0,3399.0,1.0,0.0,34.0,32.0,13.0,7.0,2930,30,803,3,87.0,3766.0
6194,Viana do Alentejo,2023,10,Évora,283.0,3492.0,2.0,0.0,45.0,32.0,16.0,7.0,2935,30,807,3,102.0,3775.0
6195,Viana do Alentejo,2023,11,Évora,265.0,3512.0,5.0,0.0,55.0,42.0,11.0,11.0,2938,30,806,3,124.0,3777.0
6196,Viana do Alentejo,2023,12,Évora,198.0,3584.0,3.0,0.0,30.0,25.0,18.0,6.0,2939,30,807,6,82.0,3782.0
6197,Viana do Alentejo,2024,1,Évora,196.0,3593.0,4.0,0.0,43.0,37.0,25.0,8.0,2946,30,809,4,117.0,3789.0
6198,Viana do Alentejo,2024,2,Évora,171.0,3612.0,0.0,0.0,21.0,15.0,5.0,5.0,2941,30,807,5,46.0,3783.0
6199,Viana do Alentejo,2024,3,Évora,186.0,3603.0,6.0,0.0,38.0,30.0,12.0,6.0,2943,30,811,5,92.0,3789.0
6200,Viana do Castelo,2022,3,Viana do Castelo,24663.0,31409.0,14.0,1.0,75.0,47.0,53.0,19.0,46086,487,9037,462,209.0,56072.0
6201,Viana do Castelo,2022,4,Viana do Castelo,25695.0,30419.0,19.0,0.0,141.0,128.0,132.0,52.0,46114,487,9041,472,472.0,56114.0
6202,Viana do Castelo,2022,5,Viana do Castelo,24369.0,31770.0,14.0,0.0,177.0,119.0,123.0,53.0,46136,487,9052,464,486.0,56139.0
6203,Viana do Castelo,2022,6,Viana do Castelo,24482.0,31749.0,14.0,2.0,195.0,148.0,129.0,73.0,46204,487,9070,470,561.0,56231.0
6204,Viana do Castelo,2022,7,Viana do Castelo,23614.0,32708.0,18.0,1.0,165.0,125.0,119.0,44.0,46257,488,9091,486,472.0,56322.0
6205,Viana do Castelo,2022,8,Viana do Castelo,23472.0,32892.0,14.0,0.0,210.0,154.0,158.0,66.0,46310,488,9104,462,602.0,56364.0
6206,Viana do Castelo,2022,9,Viana do Castelo,21938.0,34470.0,16.0,0.0,130.0,111.0,138.0,37.0,46346,489,9117,456,432.0,56408.0
6207,Viana do Castelo,2022,10,Viana do Castelo,20934.0,35524.0,48.0,1.0,127.0,92.0,170.0,24.0,46398,489,9114,457,462.0,56458.0
6208,Viana do Castelo,2022,11,Viana do Castelo,20729.0,35793.0,300.0,0.0,170.0,121.0,149.0,47.0,46449,491,9130,452,787.0,56522.0
6209,Viana do Castelo,2022,12,Viana do Castelo,19739.0,36839.0,578.0,0.0,150.0,115.0,147.0,44.0,46477,491,9144,466,1034.0,56578.0
6210,Viana do Castelo,2023,1,Viana do Castelo,18756.0,37883.0,682.0,0.0,226.0,131.0,196.0,67.0,46540,491,9159,449,1302.0,56639.0
6211,Viana do Castelo,2023,2,Viana do Castelo,17705.0,38974.0,400.0,0.0,194.0,150.0,173.0,62.0,46558,491,9186,444,979.0,56679.0
6212,Viana do Castelo,2023,3,Viana do Castelo,14967.0,41730.0,816.0,2.0,220.0,174.0,197.0,53.0,46541,491,9215,450,1462.0,56697.0
6213,Viana do Castelo,2023,4,Viana do Castelo,14677.0,42020.0,344.0,1.0,232.0,168.0,148.0,64.0,46541,491,9215,450,957.0,56697.0
6214,Viana do Castelo,2023,5,Viana do Castelo,14571.0,42126.0,539.0,0.0,283.0,175.0,155.0,90.0,46541,491,9215,450,1242.0,56697.0
6215,Viana do Castelo,2023,6,Viana do Castelo,13698.0,43220.0,362.0,0.0,246.0,193.0,147.0,77.0,46691,491,9265,471,1025.0,56918.0
6216,Viana do Castelo,2023,7,Viana do Castelo,12600.0,44411.0,16.0,0.0,256.0,185.0,180.0,80.0,46733,492,9290,496,717.0,57011.0
6217,Viana do Castelo,2023,8,Viana do Castelo,14458.0,42569.0,37.0,0.0,237.0,173.0,197.0,77.0,46786,492,9291,458,721.0,57027.0
6218,Viana do Castelo,2023,9,Viana do Castelo,11208.0,45849.0,32.0,0.0,216.0,143.0,191.0,58.0,46811,493,9295,458,640.0,57057.0
6219,Viana do Castelo,2023,10,Viana do Castelo,9666.0,47441.0,71.0,0.0,299.0,214.0,256.0,77.0,46853,493,9307,454,917.0,57107.0
6220,Viana do Castelo,2023,11,Viana do Castelo,8265.0,48878.0,15.0,0.0,378.0,272.0,296.0,69.0,46867,494,9331,451,1030.0,57143.0
6221,Viana do Castelo,2023,12,Viana do Castelo,7920.0,49268.0,14.0,0.0,215.0,169.0,253.0,45.0,46912,495,9328,453,696.0,57188.0
6222,Viana do Castelo,2024,1,Viana do Castelo,7510.0,49693.0,18.0,0.0,355.0,204.0,336.0,53.0,46948,495,9326,434,966.0,57203.0
6223,Viana do Castelo,2024,2,Viana do Castelo,7052.0,50165.0,15.0,0.0,187.0,142.0,165.0,26.0,46965,495,9328,429,535.0,57217.0
6224,Viana do Castelo,2024,3,Viana do Castelo,6601.0,50631.0,16.0,0.0,290.0,205.0,238.0,57.0,46968,494,9338,432,806.0,57232.0
6225,Vidigueira,2022,3,Beja,909.0,3089.0,0.0,0.0,13.0,8.0,3.0,7.0,3024,29,929,16,31.0,3998.0
6226,Vidigueira,2022,4,Beja,880.0,3121.0,0.0,0.0,33.0,37.0,9.0,16.0,3024,29,931,17,95.0,4001.0
6227,Vidigueira,2022,5,Beja,767.0,3230.0,0.0,0.0,47.0,34.0,11.0,11.0,3020,29,931,17,103.0,3997.0
6228,Vidigueira,2022,6,Beja,873.0,3127.0,1.0,0.0,48.0,39.0,10.0,13.0,3024,29,928,19,111.0,4000.0
6229,Vidigueira,2022,7,Beja,696.0,3302.0,1.0,0.0,37.0,35.0,14.0,8.0,3020,29,932,17,95.0,3998.0
6230,Vidigueira,2022,8,Beja,623.0,3386.0,1.0,0.0,39.0,40.0,16.0,15.0,3020,29,934,26,111.0,4009.0
6231,Vidigueira,2022,9,Beja,591.0,3414.0,2.0,1.0,38.0,34.0,15.0,12.0,3027,29,931,18,102.0,4005.0
6232,Vidigueira,2022,10,Beja,588.0,3435.0,5.0,0.0,24.0,28.0,20.0,6.0,3037,29,939,18,83.0,4023.0
6233,Vidigueira,2022,11,Beja,601.0,3419.0,61.0,0.0,29.0,23.0,18.0,5.0,3033,29,940,18,136.0,4020.0
6234,Vidigueira,2022,12,Beja,578.0,3443.0,59.0,0.0,28.0,29.0,15.0,11.0,3033,29,940,19,142.0,4021.0
6235,Vidigueira,2023,1,Beja,572.0,3451.0,49.0,0.0,48.0,34.0,10.0,5.0,3034,29,943,17,146.0,4023.0
6236,Vidigueira,2023,2,Beja,566.0,3459.0,50.0,0.0,43.0,31.0,9.0,9.0,3036,29,942,18,142.0,4025.0
6237,Vidigueira,2023,3,Beja,531.0,3497.0,21.0,0.0,35.0,30.0,18.0,16.0,3040,29,942,17,120.0,4028.0
6238,Vidigueira,2023,4,Beja,516.0,3512.0,22.0,0.0,31.0,24.0,8.0,10.0,3040,29,942,17,95.0,4028.0
6239,Vidigueira,2023,5,Beja,537.0,3491.0,16.0,0.0,47.0,37.0,16.0,13.0,3040,29,942,17,129.0,4028.0
6240,Vidigueira,2023,6,Beja,537.0,3512.0,5.0,0.0,43.0,34.0,8.0,14.0,3047,29,952,21,104.0,4049.0
6241,Vidigueira,2023,7,Beja,518.0,3533.0,1.0,0.0,32.0,33.0,11.0,8.0,3057,29,949,16,85.0,4051.0
6242,Vidigueira,2023,8,Beja,498.0,3559.0,0.0,0.0,30.0,25.0,20.0,4.0,3061,29,949,18,79.0,4057.0
6243,Vidigueira,2023,9,Beja,478.0,3575.0,2.0,0.0,26.0,21.0,14.0,5.0,3066,29,942,16,68.0,4053.0
6244,Vidigueira,2023,10,Beja,454.0,3603.0,3.0,0.0,33.0,22.0,15.0,20.0,3069,29,942,17,93.0,4057.0
6245,Vidigueira,2023,11,Beja,427.0,3639.0,0.0,0.0,51.0,49.0,11.0,13.0,3072,29,946,19,124.0,4066.0
6246,Vidigueira,2023,12,Beja,390.0,3679.0,1.0,0.0,35.0,27.0,17.0,7.0,3076,29,945,19,87.0,4069.0
6247,Vidigueira,2024,1,Beja,368.0,3691.0,1.0,0.0,41.0,30.0,19.0,7.0,3073,29,941,16,98.0,4059.0
6248,Vidigueira,2024,2,Beja,282.0,3772.0,1.0,0.0,18.0,14.0,8.0,2.0,3071,29,937,17,43.0,4054.0
6249,Vidigueira,2024,3,Beja,232.0,3836.0,2.0,0.0,26.0,19.0,15.0,6.0,3077,29,939,23,68.0,4068.0
6250,Vieira do Minho,2022,3,Braga,5896.0,2594.0,1.0,0.0,0.0,0.0,1.0,3.0,7208,140,1070,72,5.0,8490.0
6251,Vieira do Minho,2022,4,Braga,5727.0,2764.0,4.0,0.0,9.0,6.0,4.0,6.0,7208,140,1070,73,29.0,8491.0
6252,Vieira do Minho,2022,5,Braga,5682.0,2820.0,1.0,0.0,19.0,15.0,8.0,8.0,7218,140,1072,72,51.0,8502.0
6253,Vieira do Minho,2022,6,Braga,5756.0,2762.0,2.0,0.0,17.0,13.0,5.0,11.0,7231,140,1075,72,48.0,8518.0
6254,Vieira do Minho,2022,7,Braga,5347.0,3197.0,2.0,0.0,18.0,15.0,9.0,7.0,7251,140,1077,76,51.0,8544.0
6255,Vieira do Minho,2022,8,Braga,4966.0,3591.0,0.0,0.0,20.0,17.0,8.0,5.0,7271,140,1077,69,50.0,8557.0
6256,Vieira do Minho,2022,9,Braga,4665.0,3935.0,2.0,0.0,16.0,12.0,10.0,7.0,7274,140,1076,110,47.0,8600.0
6257,Vieira do Minho,2022,10,Braga,4595.0,3961.0,10.0,0.0,14.0,16.0,8.0,4.0,7275,140,1074,67,52.0,8556.0
6258,Vieira do Minho,2022,11,Braga,4653.0,3906.0,222.0,0.0,22.0,15.0,15.0,8.0,7276,140,1076,67,282.0,8559.0
6259,Vieira do Minho,2022,12,Braga,4456.0,4111.0,226.0,0.0,11.0,9.0,23.0,6.0,7283,140,1077,67,275.0,8567.0
6260,Vieira do Minho,2023,1,Braga,4215.0,4357.0,139.0,0.0,23.0,14.0,18.0,11.0,7282,140,1081,69,205.0,8572.0
6261,Vieira do Minho,2023,2,Braga,4211.0,4374.0,149.0,0.0,24.0,21.0,11.0,8.0,7290,140,1083,72,213.0,8585.0
6262,Vieira do Minho,2023,3,Braga,4168.0,4416.0,198.0,0.0,27.0,17.0,11.0,9.0,7289,140,1083,72,262.0,8584.0
6263,Vieira do Minho,2023,4,Braga,4061.0,4523.0,150.0,0.0,28.0,21.0,5.0,10.0,7289,140,1083,72,214.0,8584.0
6264,Vieira do Minho,2023,5,Braga,3693.0,4891.0,319.0,0.0,34.0,23.0,15.0,8.0,7289,140,1083,72,399.0,8584.0
6265,Vieira do Minho,2023,6,Braga,3379.0,5238.0,35.0,0.0,32.0,17.0,10.0,20.0,7324,142,1083,68,114.0,8617.0
6266,Vieira do Minho,2023,7,Braga,3037.0,5594.0,0.0,1.0,37.0,34.0,18.0,27.0,7335,142,1086,68,117.0,8631.0
6267,Vieira do Minho,2023,8,Braga,2979.0,5662.0,6.0,0.0,38.0,31.0,13.0,20.0,7340,142,1088,71,108.0,8641.0
6268,Vieira do Minho,2023,9,Braga,2852.0,5795.0,5.0,0.0,23.0,20.0,11.0,15.0,7345,142,1087,73,74.0,8647.0
6269,Vieira do Minho,2023,10,Braga,2723.0,5924.0,3.0,0.0,37.0,33.0,17.0,8.0,7348,142,1089,68,98.0,8647.0
6270,Vieira do Minho,2023,11,Braga,2593.0,6048.0,1.0,0.0,62.0,42.0,16.0,7.0,7346,142,1087,66,128.0,8641.0
6271,Vieira do Minho,2023,12,Braga,2450.0,6207.0,4.0,0.0,35.0,28.0,24.0,2.0,7356,142,1089,70,93.0,8657.0
6272,Vieira do Minho,2024,1,Braga,2349.0,6305.0,0.0,0.0,41.0,30.0,31.0,22.0,7354,142,1089,69,124.0,8654.0
6273,Vieira do Minho,2024,2,Braga,1902.0,6754.0,2.0,0.0,22.0,19.0,11.0,9.0,7352,142,1093,69,63.0,8656.0
6274,Vieira do Minho,2024,3,Braga,1893.0,6767.0,2.0,0.0,31.0,24.0,22.0,9.0,7354,142,1095,69,88.0,8660.0
6275,Vila Flor,2022,3,Bragança,2950.0,2766.0,0.0,0.0,6.0,7.0,3.0,6.0,4362,60,1274,20,22.0,5716.0
6276,Vila Flor,2022,4,Bragança,2919.0,2802.0,1.0,0.0,10.0,8.0,9.0,5.0,4365,60,1277,19,33.0,5721.0
6277,Vila Flor,2022,5,Bragança,2881.0,2829.0,0.0,0.0,28.0,16.0,15.0,4.0,4355,60,1276,19,63.0,5710.0
6278,Vila Flor,2022,6,Bragança,2866.0,2845.0,1.0,0.0,25.0,29.0,7.0,7.0,4352,60,1280,19,69.0,5711.0
6279,Vila Flor,2022,7,Bragança,2834.0,2878.0,0.0,0.0,17.0,13.0,3.0,6.0,4355,60,1277,20,39.0,5712.0
6280,Vila Flor,2022,8,Bragança,2808.0,2903.0,0.0,0.0,30.0,22.0,7.0,11.0,4356,60,1277,18,70.0,5711.0
6281,Vila Flor,2022,9,Bragança,2849.0,2851.0,1.0,0.0,24.0,23.0,7.0,5.0,4348,60,1275,17,60.0,5700.0
6282,Vila Flor,2022,10,Bragança,2699.0,3003.0,3.0,1.0,16.0,17.0,12.0,12.0,4347,60,1278,17,61.0,5702.0
6283,Vila Flor,2022,11,Bragança,2772.0,2924.0,33.0,0.0,18.0,12.0,14.0,9.0,4348,61,1271,16,86.0,5696.0
6284,Vila Flor,2022,12,Bragança,2637.0,3054.0,71.0,0.0,21.0,19.0,9.0,9.0,4349,61,1265,16,129.0,5691.0
6285,Vila Flor,2023,1,Bragança,2461.0,3235.0,28.0,0.0,22.0,20.0,13.0,10.0,4351,61,1268,16,93.0,5696.0
6286,Vila Flor,2023,2,Bragança,2469.0,3237.0,38.0,0.0,27.0,22.0,12.0,7.0,4358,62,1268,18,106.0,5706.0
6287,Vila Flor,2023,3,Bragança,2495.0,3209.0,32.0,0.0,19.0,18.0,8.0,16.0,4357,62,1267,18,93.0,5704.0
6288,Vila Flor,2023,4,Bragança,2354.0,3350.0,149.0,0.0,18.0,15.0,3.0,14.0,4357,62,1267,18,199.0,5704.0
6289,Vila Flor,2023,5,Bragança,2337.0,3367.0,28.0,0.0,28.0,22.0,13.0,7.0,4357,62,1267,18,98.0,5704.0
6290,Vila Flor,2023,6,Bragança,2331.0,3388.0,2.0,0.0,19.0,21.0,8.0,14.0,4355,64,1281,19,64.0,5719.0
6291,Vila Flor,2023,7,Bragança,2117.0,3609.0,0.0,0.0,29.0,22.0,18.0,8.0,4355,64,1286,21,77.0,5726.0
6292,Vila Flor,2023,8,Bragança,2221.0,3511.0,1.0,0.0,24.0,20.0,22.0,10.0,4366,64,1284,18,77.0,5732.0
6293,Vila Flor,2023,9,Bragança,1847.0,3880.0,2.0,0.0,21.0,17.0,8.0,11.0,4360,64,1286,17,59.0,5727.0
6294,Vila Flor,2023,10,Bragança,1748.0,3977.0,2.0,0.0,25.0,20.0,17.0,12.0,4364,64,1280,17,76.0,5725.0
6295,Vila Flor,2023,11,Bragança,1678.0,4035.0,1.0,0.0,33.0,22.0,14.0,7.0,4362,64,1274,13,77.0,5713.0
6296,Vila Flor,2023,12,Bragança,1433.0,4272.0,2.0,0.0,26.0,14.0,17.0,8.0,4355,64,1273,13,67.0,5705.0
6297,Vila Flor,2024,1,Bragança,1379.0,4318.0,0.0,0.0,26.0,25.0,21.0,12.0,4346,65,1273,13,84.0,5697.0
6298,Vila Flor,2024,2,Bragança,701.0,4979.0,0.0,0.0,12.0,6.0,8.0,3.0,4333,65,1269,13,29.0,5680.0
6299,Vila Flor,2024,3,Bragança,533.0,5148.0,1.0,0.0,21.0,12.0,10.0,6.0,4334,65,1269,13,50.0,5681.0
6300,Vila Franca de Xira,2022,3,Lisboa,28105.0,49209.0,6.0,1.0,234.0,208.0,97.0,80.0,61002,383,15659,270,626.0,77314.0
6301,Vila Franca de Xira,2022,4,Lisboa,27936.0,49395.0,6.0,1.0,433.0,394.0,269.0,150.0,61000,387,15668,276,1253.0,77331.0
6302,Vila Franca de Xira,2022,5,Lisboa,25925.0,51471.0,11.0,0.0,537.0,393.0,262.0,123.0,61047,388,15685,276,1326.0,77396.0
6303,Vila Franca de Xira,2022,6,Lisboa,26843.0,50636.0,10.0,0.0,611.0,471.0,237.0,159.0,61092,388,15704,295,1488.0,77479.0
6304,Vila Franca de Xira,2022,7,Lisboa,24899.0,52592.0,5.0,0.0,495.0,392.0,212.0,124.0,61130,388,15722,251,1228.0,77491.0
6305,Vila Franca de Xira,2022,8,Lisboa,24373.0,53202.0,7.0,2.0,637.0,523.0,261.0,172.0,61195,391,15733,256,1602.0,77575.0
6306,Vila Franca de Xira,2022,9,Lisboa,23870.0,53761.0,9.0,1.0,485.0,410.0,251.0,123.0,61213,392,15766,260,1279.0,77631.0
6307,Vila Franca de Xira,2022,10,Lisboa,22161.0,55519.0,81.0,0.0,421.0,369.0,331.0,101.0,61261,392,15779,248,1303.0,77680.0
6308,Vila Franca de Xira,2022,11,Lisboa,21776.0,56006.0,911.0,0.0,536.0,380.0,263.0,103.0,61346,392,15799,245,2193.0,77782.0
6309,Vila Franca de Xira,2022,12,Lisboa,19637.0,58199.0,974.0,1.0,470.0,373.0,301.0,116.0,61381,394,15817,244,2235.0,77836.0
6310,Vila Franca de Xira,2023,1,Lisboa,20104.0,57771.0,684.0,0.0,852.0,524.0,355.0,152.0,61414,394,15820,247,2567.0,77875.0
6311,Vila Franca de Xira,2023,2,Lisboa,17299.0,60617.0,2176.0,0.0,647.0,513.0,367.0,137.0,61440,394,15837,245,3840.0,77916.0
6312,Vila Franca de Xira,2023,3,Lisboa,15191.0,62768.0,839.0,1.0,732.0,561.0,425.0,159.0,61485,395,15833,246,2717.0,77959.0
6313,Vila Franca de Xira,2023,4,Lisboa,14646.0,63313.0,828.0,0.0,700.0,521.0,245.0,165.0,61485,395,15833,246,2459.0,77959.0
6314,Vila Franca de Xira,2023,5,Lisboa,13275.0,64684.0,1268.0,0.0,891.0,601.0,306.0,192.0,61485,395,15833,246,3258.0,77959.0
6315,Vila Franca de Xira,2023,6,Lisboa,12758.0,65547.0,114.0,1.0,779.0,625.0,321.0,157.0,61694,395,15923,293,1997.0,78305.0
6316,Vila Franca de Xira,2023,7,Lisboa,12041.0,66253.0,12.0,0.0,768.0,577.0,298.0,174.0,61725,396,15926,247,1829.0,78294.0
6317,Vila Franca de Xira,2023,8,Lisboa,11491.0,66870.0,16.0,0.0,723.0,545.0,315.0,204.0,61762,396,15950,253,1803.0,78361.0
6318,Vila Franca de Xira,2023,9,Lisboa,10787.0,67604.0,12.0,0.0,669.0,528.0,318.0,149.0,61780,396,15963,252,1676.0,78391.0
6319,Vila Franca de Xira,2023,10,Lisboa,10046.0,68429.0,22.0,0.0,774.0,572.0,341.0,155.0,61844,405,15985,241,1864.0,78475.0
6320,Vila Franca de Xira,2023,11,Lisboa,9538.0,68960.0,12.0,0.0,941.0,670.0,390.0,138.0,61844,404,16002,248,2151.0,78498.0
6321,Vila Franca de Xira,2023,12,Lisboa,8745.0,69792.0,6.0,1.0,489.0,406.0,368.0,96.0,61878,404,16007,248,1366.0,78537.0
6322,Vila Franca de Xira,2024,1,Lisboa,8176.0,70428.0,10.0,0.0,861.0,533.0,430.0,134.0,61936,404,16021,243,1968.0,78604.0
6323,Vila Franca de Xira,2024,2,Lisboa,7187.0,71449.0,5.0,1.0,385.0,293.0,206.0,51.0,61974,404,16018,240,941.0,78636.0
6324,Vila Franca de Xira,2024,3,Lisboa,6958.0,71710.0,7.0,0.0,693.0,492.0,298.0,122.0,61993,404,16034,237,1612.0,78668.0
6325,Vila Nova da Barquinha,2022,3,Santarém,2610.0,1704.0,2.0,0.0,11.0,7.0,6.0,3.0,3528,56,707,23,29.0,4314.0
6326,Vila Nova da Barquinha,2022,4,Santarém,2643.0,1678.0,3.0,0.0,16.0,16.0,12.0,5.0,3535,56,708,22,52.0,4321.0
6327,Vila Nova da Barquinha,2022,5,Santarém,2540.0,1782.0,5.0,0.0,22.0,16.0,6.0,4.0,3535,56,709,22,53.0,4322.0
6328,Vila Nova da Barquinha,2022,6,Santarém,2598.0,1732.0,5.0,0.0,19.0,18.0,5.0,12.0,3543,56,710,21,59.0,4330.0
6329,Vila Nova da Barquinha,2022,7,Santarém,2447.0,1885.0,3.0,0.0,14.0,13.0,8.0,8.0,3544,56,711,21,46.0,4332.0
6330,Vila Nova da Barquinha,2022,8,Santarém,2398.0,1937.0,1.0,0.0,26.0,18.0,10.0,9.0,3548,56,710,21,64.0,4335.0
6331,Vila Nova da Barquinha,2022,9,Santarém,2272.0,2054.0,2.0,0.0,11.0,12.0,11.0,6.0,3543,56,707,20,42.0,4326.0
6332,Vila Nova da Barquinha,2022,10,Santarém,2167.0,2160.0,7.0,0.0,17.0,14.0,16.0,9.0,3545,56,707,19,63.0,4327.0
6333,Vila Nova da Barquinha,2022,11,Santarém,2211.0,2120.0,119.0,1.0,22.0,18.0,14.0,6.0,3550,56,706,19,180.0,4331.0
6334,Vila Nova da Barquinha,2022,12,Santarém,1824.0,2514.0,143.0,0.0,18.0,15.0,19.0,8.0,3556,56,706,20,203.0,4338.0
6335,Vila Nova da Barquinha,2023,1,Santarém,1653.0,2692.0,186.0,0.0,31.0,25.0,18.0,7.0,3566,56,703,20,267.0,4345.0
6336,Vila Nova da Barquinha,2023,2,Santarém,1634.0,2718.0,107.0,0.0,22.0,19.0,20.0,7.0,3568,56,709,19,175.0,4352.0
6337,Vila Nova da Barquinha,2023,3,Santarém,1398.0,2959.0,139.0,0.0,27.0,21.0,19.0,21.0,3572,56,710,19,227.0,4357.0
6338,Vila Nova da Barquinha,2023,4,Santarém,1342.0,3015.0,57.0,0.0,36.0,30.0,14.0,13.0,3572,56,710,19,150.0,4357.0
6339,Vila Nova da Barquinha,2023,5,Santarém,1289.0,3068.0,75.0,0.0,36.0,32.0,12.0,9.0,3572,56,710,19,164.0,4357.0
6340,Vila Nova da Barquinha,2023,6,Santarém,1154.0,3223.0,12.0,0.0,26.0,24.0,20.0,11.0,3592,56,714,15,93.0,4377.0
6341,Vila Nova da Barquinha,2023,7,Santarém,939.0,3441.0,2.0,0.0,29.0,32.0,17.0,14.0,3596,56,713,15,94.0,4380.0
6342,Vila Nova da Barquinha,2023,8,Santarém,834.0,3548.0,6.0,0.0,37.0,27.0,28.0,13.0,3600,56,712,14,111.0,4382.0
6343,Vila Nova da Barquinha,2023,9,Santarém,805.0,3578.0,7.0,0.0,20.0,22.0,11.0,11.0,3600,56,714,13,71.0,4383.0
6344,Vila Nova da Barquinha,2023,10,Santarém,780.0,3602.0,12.0,0.0,34.0,29.0,16.0,8.0,3600,56,713,13,99.0,4382.0
6345,Vila Nova da Barquinha,2023,11,Santarém,785.0,3610.0,6.0,0.0,42.0,35.0,24.0,6.0,3614,56,711,14,113.0,4395.0
6346,Vila Nova da Barquinha,2023,12,Santarém,675.0,3717.0,3.0,0.0,31.0,25.0,11.0,8.0,3613,56,709,14,78.0,4392.0
6347,Vila Nova da Barquinha,2024,1,Santarém,550.0,3847.0,4.0,0.0,40.0,29.0,25.0,9.0,3618,56,710,13,107.0,4397.0
6348,Vila Nova da Barquinha,2024,2,Santarém,394.0,4005.0,4.0,0.0,24.0,20.0,22.0,1.0,3615,56,710,18,71.0,4399.0
6349,Vila Nova da Barquinha,2024,3,Santarém,240.0,4155.0,2.0,0.0,31.0,23.0,20.0,6.0,3617,56,707,15,82.0,4395.0
6350,Vila Nova de Cerveira,2022,3,Viana do Castelo,4253.0,2478.0,1.0,0.0,7.0,5.0,3.0,2.0,5524,103,1045,59,18.0,6731.0
6351,Vila Nova de Cerveira,2022,4,Viana do Castelo,4301.0,2437.0,1.0,0.0,7.0,6.0,5.0,7.0,5529,103,1047,59,26.0,6738.0
6352,Vila Nova de Cerveira,2022,5,Viana do Castelo,4200.0,2540.0,1.0,0.0,10.0,9.0,4.0,4.0,5533,103,1045,59,28.0,6740.0
6353,Vila Nova de Cerveira,2022,6,Viana do Castelo,4198.0,2546.0,1.0,0.0,14.0,16.0,5.0,6.0,5535,103,1050,56,42.0,6744.0
6354,Vila Nova de Cerveira,2022,7,Viana do Castelo,4188.0,2565.0,0.0,0.0,12.0,9.0,2.0,4.0,5539,103,1052,59,27.0,6753.0
6355,Vila Nova de Cerveira,2022,8,Viana do Castelo,4124.0,2632.0,0.0,0.0,25.0,22.0,3.0,12.0,5544,103,1055,54,62.0,6756.0
6356,Vila Nova de Cerveira,2022,9,Viana do Castelo,4103.0,2651.0,2.0,0.0,13.0,10.0,9.0,5.0,5545,103,1054,52,39.0,6754.0
6357,Vila Nova de Cerveira,2022,10,Viana do Castelo,4059.0,2701.0,11.0,0.0,15.0,14.0,7.0,2.0,5552,103,1053,52,49.0,6760.0
6358,Vila Nova de Cerveira,2022,11,Viana do Castelo,4043.0,2725.0,86.0,0.0,14.0,14.0,11.0,2.0,5561,102,1053,52,127.0,6768.0
6359,Vila Nova de Cerveira,2022,12,Viana do Castelo,3946.0,2832.0,61.0,0.0,30.0,18.0,16.0,6.0,5564,102,1056,56,131.0,6778.0
6360,Vila Nova de Cerveira,2023,1,Viana do Castelo,3890.0,2885.0,67.0,0.0,20.0,17.0,17.0,12.0,5568,102,1053,52,133.0,6775.0
6361,Vila Nova de Cerveira,2023,2,Viana do Castelo,3848.0,2924.0,49.0,0.0,20.0,15.0,12.0,9.0,5568,103,1052,49,105.0,6772.0
6362,Vila Nova de Cerveira,2023,3,Viana do Castelo,3000.0,3772.0,75.0,0.0,22.0,19.0,9.0,6.0,5568,103,1053,48,131.0,6772.0
6363,Vila Nova de Cerveira,2023,4,Viana do Castelo,1913.0,4858.0,169.0,1.0,39.0,33.0,16.0,10.0,5567,103,1053,48,268.0,6771.0
6364,Vila Nova de Cerveira,2023,5,Viana do Castelo,1448.0,5323.0,724.0,0.0,50.0,37.0,6.0,17.0,5567,103,1053,48,834.0,6771.0
6365,Vila Nova de Cerveira,2023,6,Viana do Castelo,1360.0,5437.0,98.0,0.0,50.0,44.0,12.0,16.0,5585,104,1060,48,220.0,6797.0
6366,Vila Nova de Cerveira,2023,7,Viana do Castelo,1271.0,5541.0,2.0,0.0,26.0,28.0,14.0,14.0,5591,104,1061,56,84.0,6812.0
6367,Vila Nova de Cerveira,2023,8,Viana do Castelo,1299.0,5508.0,7.0,0.0,48.0,39.0,20.0,9.0,5592,104,1061,50,123.0,6807.0
6368,Vila Nova de Cerveira,2023,9,Viana do Castelo,1021.0,5790.0,5.0,0.0,41.0,36.0,19.0,11.0,5597,104,1060,50,112.0,6811.0
6369,Vila Nova de Cerveira,2023,10,Viana do Castelo,857.0,5966.0,12.0,0.0,49.0,44.0,19.0,14.0,5606,104,1063,50,138.0,6823.0
6370,Vila Nova de Cerveira,2023,11,Viana do Castelo,836.0,5998.0,4.0,0.0,63.0,45.0,23.0,13.0,5607,104,1067,56,148.0,6834.0
