,concelho,ano,mes,distrito,numero_de_CPEs_nao_inclui_contador_inteligente,numero_de_CPEs_inclui_contador_inteligente
2317,Ferreira do Alentejo,2022,6,Beja,829,4490
2318,Ferreira do Alentejo,2022,7,Beja,784,4538
2319,Ferreira do Alentejo,2022,8,Beja,770,4553
2320,Ferreira do Alentejo,2022,9,Beja,822,4506
2321,Ferreira do Alentejo,2022,10,Beja,808,4528
2322,Ferreira do Alentejo,2022,11,Beja,831,4511
2323,Ferreira do Alentejo,2022,12,Beja,774,4565
2324,Ferreira do Alentejo,2023,1,Beja,763,4580
2325,Ferreira do Alentejo,2023,2,Beja,756,4585
2326,Ferreira do Alentejo,2023,3,Beja,668,4673
2327,Ferreira do Alentejo,2023,4,Beja,658,4683
2328,Ferreira do Alentejo,2023,5,Beja,660,4681
2329,Ferreira do Alentejo,2023,6,Beja,646,4711
2330,Ferreira do Alentejo,2023,7,Beja,642,4721
2331,Ferreira do Alentejo,2023,8,Beja,638,4737
2332,Ferreira do Alentejo,2023,9,Beja,608,4767
2333,Ferreira do Alentejo,2023,10,Beja,567,4807
2334,Ferreira do Alentejo,2023,11,Beja,618,4751
2335,Ferreira do Alentejo,2023,12,Beja,572,4798
2336,Ferreira do Alentejo,2024,1,Beja,544,4826
2337,Ferreira do Alentejo,2024,2,Beja,403,4958
2338,Ferreira do Alentejo,2024,3,Beja,339,5021
2339,Ferreira do Alentejo,2024,4,Beja,337,5023
2340,Ferreira do Zêzere,2022,3,Santarém,3849,4029
2341,Ferreira do Zêzere,2022,4,Santarém,3838,4045
2342,Ferreira do Zêzere,2022,5,Santarém,3714,4158
2343,Ferreira do Zêzere,2022,6,Santarém,3702,4175
2344,Ferreira do Zêzere,2022,7,Santarém,3477,4411
2345,Ferreira do Zêzere,2022,8,Santarém,3435,4455
2346,Ferreira do Zêzere,2022,9,Santarém,3393,4490
2347,Ferreira do Zêzere,2022,10,Santarém,3311,4578
2348,Ferreira do Zêzere,2022,11,Santarém,3289,4607
2349,Ferreira do Zêzere,2022,12,Santarém,3186,4708
2350,Ferreira do Zêzere,2023,1,Santarém,3160,4730
2351,Ferreira do Zêzere,2023,2,Santarém,3078,4821
2352,Ferreira do Zêzere,2023,3,Santarém,2789,5109
2353,Ferreira do Zêzere,2023,4,Santarém,2734,5164
2354,Ferreira do Zêzere,2023,5,Santarém,2431,5467
2355,Ferreira do Zêzere,2023,6,Santarém,2288,5638
2356,Ferreira do Zêzere,2023,7,Santarém,2249,5683
2357,Ferreira do Zêzere,2023,8,Santarém,2194,5747
2358,Ferreira do Zêzere,2023,9,Santarém,1921,6017
2359,Ferreira do Zêzere,2023,10,Santarém,1760,6181
2360,Ferreira do Zêzere,2023,11,Santarém,1704,6233
2361,Ferreira do Zêzere,2023,12,Santarém,1206,6737
2362,Ferreira do Zêzere,2024,1,Santarém,988,6949
2363,Ferreira do Zêzere,2024,2,Santarém,662,7267
2364,Ferreira do Zêzere,2024,3,Santarém,581,7349
2365,Ferreira do Zêzere,2024,4,Santarém,579,7353
2366,Figueira da Foz,2022,3,Coimbra,25144,24255
2367,Figueira da Foz,2022,4,Coimbra,25248,24150
2368,Figueira da Foz,2022,5,Coimbra,24802,24620
2369,Figueira da Foz,2022,6,Coimbra,24971,24549
2370,Figueira da Foz,2022,7,Coimbra,24166,25405
2371,Figueira da Foz,2022,8,Coimbra,24107,25492
2372,Figueira da Foz,2022,9,Coimbra,23902,25691
2373,Figueira da Foz,2022,10,Coimbra,23939,25651
2374,Figueira da Foz,2022,11,Coimbra,23482,26136
2375,Figueira da Foz,2022,12,Coimbra,23005,26652
2376,Figueira da Foz,2023,1,Coimbra,22273,27378
2377,Figueira da Foz,2023,2,Coimbra,22020,27677
2378,Figueira da Foz,2023,3,Coimbra,20582,29142
2379,Figueira da Foz,2023,4,Coimbra,20285,29439
2380,Figueira da Foz,2023,5,Coimbra,20109,29615
2381,Figueira da Foz,2023,6,Coimbra,19728,30225
2382,Figueira da Foz,2023,7,Coimbra,19443,30566
2383,Figueira da Foz,2023,8,Coimbra,19559,30478
2384,Figueira da Foz,2023,9,Coimbra,18329,31664
2385,Figueira da Foz,2023,10,Coimbra,16810,33220
2386,Figueira da Foz,2023,11,Coimbra,15047,35000
2387,Figueira da Foz,2023,12,Coimbra,13414,36640
2388,Figueira da Foz,2024,1,Coimbra,13272,36800
2389,Figueira da Foz,2024,2,Coimbra,11731,38327
2390,Figueira da Foz,2024,3,Coimbra,11587,38494
2391,Figueira da Foz,2024,4,Coimbra,11511,38573
2392,Figueira de Castelo Rodrigo,2022,3,Guarda,2791,2611
2393,Figueira de Castelo Rodrigo,2022,4,Guarda,2854,2546
2394,Figueira de Castelo Rodrigo,2022,5,Guarda,2589,2799
2395,Figueira de Castelo Rodrigo,2022,6,Guarda,2682,2702
2396,Figueira de Castelo Rodrigo,2022,7,Guarda,2533,2854
2397,Figueira de Castelo Rodrigo,2022,8,Guarda,2510,2877
2398,Figueira de Castelo Rodrigo,2022,9,Guarda,2494,2894
2399,Figueira de Castelo Rodrigo,2022,10,Guarda,2407,2978
2400,Figueira de Castelo Rodrigo,2022,11,Guarda,2494,2888
2401,Figueira de Castelo Rodrigo,2022,12,Guarda,2315,3065
2402,Figueira de Castelo Rodrigo,2023,1,Guarda,2244,3132
2403,Figueira de Castelo Rodrigo,2023,2,Guarda,2237,3132
2404,Figueira de Castelo Rodrigo,2023,3,Guarda,1977,3387
2405,Figueira de Castelo Rodrigo,2023,4,Guarda,1917,3447
2406,Figueira de Castelo Rodrigo,2023,5,Guarda,1734,3630
2407,Figueira de Castelo Rodrigo,2023,6,Guarda,1631,3725
2408,Figueira de Castelo Rodrigo,2023,7,Guarda,1346,4014
2409,Figueira de Castelo Rodrigo,2023,8,Guarda,1203,4160
2410,Figueira de Castelo Rodrigo,2023,9,Guarda,928,4424
2411,Figueira de Castelo Rodrigo,2023,10,Guarda,777,4573
2412,Figueira de Castelo Rodrigo,2023,11,Guarda,611,4737
2413,Figueira de Castelo Rodrigo,2023,12,Guarda,553,4794
2414,Figueira de Castelo Rodrigo,2024,1,Guarda,523,4818
2415,Figueira de Castelo Rodrigo,2024,2,Guarda,455,4875
2416,Figueira de Castelo Rodrigo,2024,3,Guarda,508,4822
2417,Figueira de Castelo Rodrigo,2024,4,Guarda,508,4821
2418,Figueiró dos Vinhos,2022,3,Leiria,2380,2850
2419,Figueiró dos Vinhos,2022,4,Leiria,2356,2874
2420,Figueiró dos Vinhos,2022,5,Leiria,2321,2913
2421,Figueiró dos Vinhos,2022,6,Leiria,2329,2902
2422,Figueiró dos Vinhos,2022,7,Leiria,2292,2937
2423,Figueiró dos Vinhos,2022,8,Leiria,2283,2948
2424,Figueiró dos Vinhos,2022,9,Leiria,2274,2959
2425,Figueiró dos Vinhos,2022,10,Leiria,2033,3198
2426,Figueiró dos Vinhos,2022,11,Leiria,2149,3069
2427,Figueiró dos Vinhos,2022,12,Leiria,1877,3347
2428,Figueiró dos Vinhos,2023,1,Leiria,1779,3451
2429,Figueiró dos Vinhos,2023,2,Leiria,1695,3535
2430,Figueiró dos Vinhos,2023,3,Leiria,1345,3886
2431,Figueiró dos Vinhos,2023,4,Leiria,1246,3985
2432,Figueiró dos Vinhos,2023,5,Leiria,1127,4104
2433,Figueiró dos Vinhos,2023,6,Leiria,1015,4234
2434,Figueiró dos Vinhos,2023,7,Leiria,911,4343
2435,Figueiró dos Vinhos,2023,8,Leiria,836,4418
2436,Figueiró dos Vinhos,2023,9,Leiria,806,4451
2437,Figueiró dos Vinhos,2023,10,Leiria,732,4526
2438,Figueiró dos Vinhos,2023,11,Leiria,691,4569
2439,Figueiró dos Vinhos,2023,12,Leiria,671,4584
2440,Figueiró dos Vinhos,2024,1,Leiria,632,4626
2441,Figueiró dos Vinhos,2024,2,Leiria,599,4654
2442,Figueiró dos Vinhos,2024,3,Leiria,520,4728
2443,Figueiró dos Vinhos,2024,4,Leiria,511,4739
2444,Fornos de Algodres,2022,3,Guarda,2347,1762
2445,Fornos de Algodres,2022,4,Guarda,2320,1787
2446,Fornos de Algodres,2022,5,Guarda,2262,1838
2447,Fornos de Algodres,2022,6,Guarda,2352,1749
2448,Fornos de Algodres,2022,7,Guarda,2274,1832
2449,Fornos de Algodres,2022,8,Guarda,2247,1861
2450,Fornos de Algodres,2022,9,Guarda,2179,1933
2451,Fornos de Algodres,2022,10,Guarda,2077,2032
2452,Fornos de Algodres,2022,11,Guarda,2176,1931
2453,Fornos de Algodres,2022,12,Guarda,1921,2189
2454,Fornos de Algodres,2023,1,Guarda,1889,2218
2455,Fornos de Algodres,2023,2,Guarda,1951,2159
2456,Fornos de Algodres,2023,3,Guarda,1632,2474
2457,Fornos de Algodres,2023,4,Guarda,1604,2502
2458,Fornos de Algodres,2023,5,Guarda,1425,2681
2459,Fornos de Algodres,2023,6,Guarda,1322,2786
2460,Fornos de Algodres,2023,7,Guarda,1170,2939
2461,Fornos de Algodres,2023,8,Guarda,1094,3025
2462,Fornos de Algodres,2023,9,Guarda,940,3177
2463,Fornos de Algodres,2023,10,Guarda,853,3262
2464,Fornos de Algodres,2023,11,Guarda,671,3445
2465,Fornos de Algodres,2023,12,Guarda,605,3509
2466,Fornos de Algodres,2024,1,Guarda,373,3748
2467,Fornos de Algodres,2024,2,Guarda,256,3862
2468,Fornos de Algodres,2024,3,Guarda,217,3899
2469,Fornos de Algodres,2024,4,Guarda,216,3899
2470,Freixo de Espada À Cinta,2022,3,Bragança,1730,1803
2471,Freixo de Espada À Cinta,2022,4,Bragança,1746,1781
2472,Freixo de Espada À Cinta,2022,5,Bragança,1516,1999
2473,Freixo de Espada À Cinta,2022,6,Bragança,1548,1968
2474,Freixo de Espada À Cinta,2022,7,Bragança,1490,2034
2475,Freixo de Espada À Cinta,2022,8,Bragança,1473,2061
2476,Freixo de Espada À Cinta,2022,9,Bragança,1456,2077
2477,Freixo de Espada À Cinta,2022,10,Bragança,1454,2078
2478,Freixo de Espada À Cinta,2022,11,Bragança,1459,2069
2479,Freixo de Espada À Cinta,2022,12,Bragança,1432,2098
2480,Freixo de Espada À Cinta,2023,1,Bragança,1406,2113
2481,Freixo de Espada À Cinta,2023,2,Bragança,1369,2144
2482,Freixo de Espada À Cinta,2023,3,Bragança,1315,2190
2483,Freixo de Espada À Cinta,2023,4,Bragança,1266,2239
2484,Freixo de Espada À Cinta,2023,5,Bragança,1227,2278
2485,Freixo de Espada À Cinta,2023,6,Bragança,1097,2421
2486,Freixo de Espada À Cinta,2023,7,Bragança,991,2529
2487,Freixo de Espada À Cinta,2023,8,Bragança,957,2564
2488,Freixo de Espada À Cinta,2023,9,Bragança,849,2667
2489,Freixo de Espada À Cinta,2023,10,Bragança,666,2845
2490,Freixo de Espada À Cinta,2023,11,Bragança,584,2924
2491,Freixo de Espada À Cinta,2023,12,Bragança,491,3008
2492,Freixo de Espada À Cinta,2024,1,Bragança,483,3006
2493,Freixo de Espada À Cinta,2024,2,Bragança,344,3134
2494,Freixo de Espada À Cinta,2024,3,Bragança,290,3192
2495,Freixo de Espada À Cinta,2024,4,Bragança,290,3192
2496,Fronteira,2022,3,Portalegre,469,2057
2497,Fronteira,2022,4,Portalegre,478,2050
2498,Fronteira,2022,5,Portalegre,431,2095
2499,Fronteira,2022,6,Portalegre,395,2133
2500,Fronteira,2022,7,Portalegre,355,2185
2501,Fronteira,2022,8,Portalegre,345,2192
2502,Fronteira,2022,9,Portalegre,348,2195
2503,Fronteira,2022,10,Portalegre,328,2215
2504,Fronteira,2022,11,Portalegre,347,2207
2505,Fronteira,2022,12,Portalegre,339,2216
2506,Fronteira,2023,1,Portalegre,269,2285
2507,Fronteira,2023,2,Portalegre,275,2276
2508,Fronteira,2023,3,Portalegre,223,2328
2509,Fronteira,2023,4,Portalegre,218,2333
2510,Fronteira,2023,5,Portalegre,224,2327
2511,Fronteira,2023,6,Portalegre,213,2350
2512,Fronteira,2023,7,Portalegre,208,2361
2513,Fronteira,2023,8,Portalegre,199,2371
2514,Fronteira,2023,9,Portalegre,206,2365
2515,Fronteira,2023,10,Portalegre,192,2380
2516,Fronteira,2023,11,Portalegre,201,2382
2517,Fronteira,2023,12,Portalegre,194,2379
2518,Fronteira,2024,1,Portalegre,194,2384
2519,Fronteira,2024,2,Portalegre,176,2401
2520,Fronteira,2024,3,Portalegre,168,2410
2521,Fronteira,2024,4,Portalegre,167,2413
2522,Fundão,2022,3,Castelo Branco,6518,17512
2523,Fundão,2022,4,Castelo Branco,6632,17405
2524,Fundão,2022,5,Castelo Branco,6378,17671
2525,Fundão,2022,6,Castelo Branco,6303,17773
2526,Fundão,2022,7,Castelo Branco,5898,18183
2527,Fundão,2022,8,Castelo Branco,5708,18382
2528,Fundão,2022,9,Castelo Branco,5606,18502
2529,Fundão,2022,10,Castelo Branco,5389,18732
2530,Fundão,2022,11,Castelo Branco,5602,18498
2531,Fundão,2022,12,Castelo Branco,5377,18732
2532,Fundão,2023,1,Castelo Branco,5230,18879
2533,Fundão,2023,2,Castelo Branco,5141,18970
2534,Fundão,2023,3,Castelo Branco,4512,19610
2535,Fundão,2023,4,Castelo Branco,4328,19795
2536,Fundão,2023,5,Castelo Branco,4068,20055
2537,Fundão,2023,6,Castelo Branco,3874,20372
2538,Fundão,2023,7,Castelo Branco,3644,20619
2539,Fundão,2023,8,Castelo Branco,3348,20934
2540,Fundão,2023,9,Castelo Branco,3199,21091
2541,Fundão,2023,10,Castelo Branco,2794,21521
2542,Fundão,2023,11,Castelo Branco,2877,21460
2543,Fundão,2023,12,Castelo Branco,2459,21881
2544,Fundão,2024,1,Castelo Branco,2009,22328
2545,Fundão,2024,2,Castelo Branco,1708,22622
2546,Fundão,2024,3,Castelo Branco,1659,22694
2547,Fundão,2024,4,Castelo Branco,1643,22711
2548,Gavião,2022,3,Portalegre,1664,1863
2549,Gavião,2022,4,Portalegre,1503,2015
2550,Gavião,2022,5,Portalegre,1451,2062
2551,Gavião,2022,6,Portalegre,1571,1944
2552,Gavião,2022,7,Portalegre,1205,2309
2553,Gavião,2022,8,Portalegre,1009,2509
2554,Gavião,2022,9,Portalegre,950,2573
2555,Gavião,2022,10,Portalegre,788,2737
2556,Gavião,2022,11,Portalegre,794,2727
2557,Gavião,2022,12,Portalegre,574,2946
2558,Gavião,2023,1,Portalegre,481,3042
2559,Gavião,2023,2,Portalegre,454,3075
2560,Gavião,2023,3,Portalegre,270,3262
2561,Gavião,2023,4,Portalegre,296,3236
2562,Gavião,2023,5,Portalegre,196,3336
2563,Gavião,2023,6,Portalegre,191,3344
2564,Gavião,2023,7,Portalegre,193,3346
2565,Gavião,2023,8,Portalegre,175,3365
2566,Gavião,2023,9,Portalegre,175,3364
2567,Gavião,2023,10,Portalegre,184,3351
2568,Gavião,2023,11,Portalegre,238,3299
2569,Gavião,2023,12,Portalegre,289,3245
2570,Gavião,2024,1,Portalegre,218,3314
2571,Gavião,2024,2,Portalegre,149,3373
2572,Gavião,2024,3,Portalegre,138,3379
2573,Gavião,2024,4,Portalegre,136,3381
2574,Golegã,2022,3,Santarém,1518,2619
2575,Golegã,2022,4,Santarém,1558,2602
2576,Golegã,2022,5,Santarém,1460,2761
2577,Golegã,2022,6,Santarém,1520,2731
2578,Golegã,2022,7,Santarém,1358,2890
2579,Golegã,2022,8,Santarém,1305,2952
2580,Golegã,2022,9,Santarém,1270,2952
2581,Golegã,2022,10,Santarém,1221,3000
2582,Golegã,2022,11,Santarém,1173,3031
2583,Golegã,2022,12,Santarém,1070,3117
2584,Golegã,2023,1,Santarém,1021,3161
2585,Golegã,2023,2,Santarém,1010,3180
2586,Golegã,2023,3,Santarém,889,3301
2587,Golegã,2023,4,Santarém,871,3319
2588,Golegã,2023,5,Santarém,846,3344
2589,Golegã,2023,6,Santarém,797,3478
2590,Golegã,2023,7,Santarém,781,3500
2591,Golegã,2023,8,Santarém,746,3532
2592,Golegã,2023,9,Santarém,579,3665
2593,Golegã,2023,10,Santarém,543,3730
2594,Golegã,2023,11,Santarém,493,3755
2595,Golegã,2023,12,Santarém,487,3760
2596,Golegã,2024,1,Santarém,461,3786
2597,Golegã,2024,2,Santarém,385,3859
2598,Golegã,2024,3,Santarém,331,3924
2599,Golegã,2024,4,Santarém,328,3929
2600,Gondomar,2022,3,Porto,45385,37393
2601,Gondomar,2022,4,Porto,46122,36672
2602,Gondomar,2022,5,Porto,43969,38858
2603,Gondomar,2022,6,Porto,44222,38638
2604,Gondomar,2022,7,Porto,42923,39992
2605,Gondomar,2022,8,Porto,42444,40527
2606,Gondomar,2022,9,Porto,42143,40916
2607,Gondomar,2022,10,Porto,41111,41927
2608,Gondomar,2022,11,Porto,41266,41816
2609,Gondomar,2022,12,Porto,39857,43250
2610,Gondomar,2023,1,Porto,39405,43752
2611,Gondomar,2023,2,Porto,39125,44086
2612,Gondomar,2023,3,Porto,37621,45606
2613,Gondomar,2023,4,Porto,37267,45960
2614,Gondomar,2023,5,Porto,36544,46683
2615,Gondomar,2023,6,Porto,36162,47213
2616,Gondomar,2023,7,Porto,35198,48173
2617,Gondomar,2023,8,Porto,34496,48913
2618,Gondomar,2023,9,Porto,33553,49940
2619,Gondomar,2023,10,Porto,32358,51138
2620,Gondomar,2023,11,Porto,31439,52101
2621,Gondomar,2023,12,Porto,30870,52656
2622,Gondomar,2024,1,Porto,28821,54674
2623,Gondomar,2024,2,Porto,25495,57975
2624,Gondomar,2024,3,Porto,22126,61439
2625,Gondomar,2024,4,Porto,22015,61556
2626,Gouveia,2022,3,Guarda,4489,6400
2627,Gouveia,2022,4,Guarda,4510,6379
2628,Gouveia,2022,5,Guarda,4214,6673
2629,Gouveia,2022,6,Guarda,4402,6478
2630,Gouveia,2022,7,Guarda,3996,6897
2631,Gouveia,2022,8,Guarda,3828,7060
2632,Gouveia,2022,9,Guarda,3756,7130
2633,Gouveia,2022,10,Guarda,3738,7140
2634,Gouveia,2022,11,Guarda,3748,7144
2635,Gouveia,2022,12,Guarda,3673,7217
2636,Gouveia,2023,1,Guarda,3618,7263
2637,Gouveia,2023,2,Guarda,3518,7365
2638,Gouveia,2023,3,Guarda,3140,7733
2639,Gouveia,2023,4,Guarda,2622,8251
2640,Gouveia,2023,5,Guarda,2131,8742
2641,Gouveia,2023,6,Guarda,1802,9065
2642,Gouveia,2023,7,Guarda,1443,9434
2643,Gouveia,2023,8,Guarda,1347,9539
2644,Gouveia,2023,9,Guarda,1279,9596
2645,Gouveia,2023,10,Guarda,1037,9842
2646,Gouveia,2023,11,Guarda,882,9997
2647,Gouveia,2023,12,Guarda,763,10131
2648,Gouveia,2024,1,Guarda,753,10131
2649,Gouveia,2024,2,Guarda,658,10215
2650,Gouveia,2024,3,Guarda,648,10224
2651,Gouveia,2024,4,Guarda,639,10234
2652,Grândola,2022,3,Setúbal,1577,10887
2653,Grândola,2022,4,Setúbal,1848,10629
2654,Grândola,2022,5,Setúbal,1434,11076
2655,Grândola,2022,6,Setúbal,1508,11020
2656,Grândola,2022,7,Setúbal,1315,11224
2657,Grândola,2022,8,Setúbal,1310,11248
2658,Grândola,2022,9,Setúbal,1231,11335
2659,Grândola,2022,10,Setúbal,1217,11365
2660,Grândola,2022,11,Setúbal,1300,11281
2661,Grândola,2022,12,Setúbal,1212,11374
2662,Grândola,2023,1,Setúbal,1223,11383
2663,Grândola,2023,2,Setúbal,1201,11417
2664,Grândola,2023,3,Setúbal,1158,11478
2665,Grândola,2023,4,Setúbal,1084,11552
2666,Grândola,2023,5,Setúbal,1114,11522
2667,Grândola,2023,6,Setúbal,1135,11546
2668,Grândola,2023,7,Setúbal,1179,11529
2669,Grândola,2023,8,Setúbal,1084,11644
2670,Grândola,2023,9,Setúbal,1194,11547
2671,Grândola,2023,10,Setúbal,959,11800
2672,Grândola,2023,11,Setúbal,976,11822
2673,Grândola,2023,12,Setúbal,923,11884
2674,Grândola,2024,1,Setúbal,913,11899
2675,Grândola,2024,2,Setúbal,691,12118
2676,Grândola,2024,3,Setúbal,661,12164
2677,Grândola,2024,4,Setúbal,693,12136
2678,Guarda,2022,3,Guarda,9474,21049
2679,Guarda,2022,4,Guarda,9841,20675
2680,Guarda,2022,5,Guarda,8974,21542
2681,Guarda,2022,6,Guarda,9176,21352
2682,Guarda,2022,7,Guarda,8777,21753
2683,Guarda,2022,8,Guarda,8713,21839
2684,Guarda,2022,9,Guarda,8739,21815
2685,Guarda,2022,10,Guarda,8675,21879
2686,Guarda,2022,11,Guarda,8429,22145
2687,Guarda,2022,12,Guarda,8263,22327
2688,Guarda,2023,1,Guarda,8244,22378
2689,Guarda,2023,2,Guarda,7991,22622
2690,Guarda,2023,3,Guarda,7374,23260
2691,Guarda,2023,4,Guarda,7271,23363
2692,Guarda,2023,5,Guarda,7206,23428
2693,Guarda,2023,6,Guarda,7276,23399
2694,Guarda,2023,7,Guarda,7146,23542
2695,Guarda,2023,8,Guarda,6934,23780
2696,Guarda,2023,9,Guarda,6970,23774
2697,Guarda,2023,10,Guarda,6534,24231
2698,Guarda,2023,11,Guarda,6399,24397
2699,Guarda,2023,12,Guarda,6035,24773
2700,Guarda,2024,1,Guarda,5753,25046
2701,Guarda,2024,2,Guarda,5347,25425
2702,Guarda,2024,3,Guarda,4886,25895
2703,Guarda,2024,4,Guarda,4836,25948
2704,Guimarães,2022,3,Braga,28024,49733
2705,Guimarães,2022,4,Braga,28772,49064
2706,Guimarães,2022,5,Braga,27410,50477
2707,Guimarães,2022,6,Braga,27153,50840
2708,Guimarães,2022,7,Braga,26568,51529
2709,Guimarães,2022,8,Braga,26002,52088
2710,Guimarães,2022,9,Braga,25694,52439
2711,Guimarães,2022,10,Braga,25319,52931
2712,Guimarães,2022,11,Braga,25376,53004
2713,Guimarães,2022,12,Braga,24724,53703
2714,Guimarães,2023,1,Braga,24165,54343
2715,Guimarães,2023,2,Braga,23687,54871
2716,Guimarães,2023,3,Braga,21679,56967
2717,Guimarães,2023,4,Braga,21375,57271
2718,Guimarães,2023,5,Braga,20482,58164
2719,Guimarães,2023,6,Braga,19650,59435
2720,Guimarães,2023,7,Braga,17956,61231
2721,Guimarães,2023,8,Braga,17322,61935
2722,Guimarães,2023,9,Braga,16145,63179
2723,Guimarães,2023,10,Braga,15222,64185
2724,Guimarães,2023,11,Braga,13582,65937
2725,Guimarães,2023,12,Braga,11390,68197
2726,Guimarães,2024,1,Braga,11303,68293
2727,Guimarães,2024,2,Braga,9981,69635
2728,Guimarães,2024,3,Braga,9385,70286
2729,Guimarães,2024,4,Braga,9272,70401
2730,Góis,2022,3,Coimbra,3277,1716
2731,Góis,2022,4,Coimbra,3238,1752
2732,Góis,2022,5,Coimbra,3142,1846
2733,Góis,2022,6,Coimbra,3124,1861
2734,Góis,2022,7,Coimbra,2994,1991
2735,Góis,2022,8,Coimbra,2929,2057
2736,Góis,2022,9,Coimbra,2861,2123
2737,Góis,2022,10,Coimbra,2768,2216
2738,Góis,2022,11,Coimbra,2773,2213
2739,Góis,2022,12,Coimbra,2665,2318
2740,Góis,2023,1,Coimbra,2563,2416
2741,Góis,2023,2,Coimbra,2520,2462
2742,Góis,2023,3,Coimbra,2476,2502
2743,Góis,2023,4,Coimbra,2249,2729
2744,Góis,2023,5,Coimbra,2092,2886
2745,Góis,2023,6,Coimbra,2034,2959
2746,Góis,2023,7,Coimbra,1892,3110
2747,Góis,2023,8,Coimbra,1832,3175
2748,Góis,2023,9,Coimbra,1808,3192
2749,Góis,2023,10,Coimbra,1753,3246
2750,Góis,2023,11,Coimbra,1596,3404
2751,Góis,2023,12,Coimbra,1342,3652
2752,Góis,2024,1,Coimbra,1239,3748
2753,Góis,2024,2,Coimbra,1143,3843
2754,Góis,2024,3,Coimbra,1004,3987
2755,Góis,2024,4,Coimbra,978,4013
2756,Idanha-a-Nova,2022,3,Castelo Branco,6935,3875
2757,Idanha-a-Nova,2022,4,Castelo Branco,6942,3870
2758,Idanha-a-Nova,2022,5,Castelo Branco,6887,3902
2759,Idanha-a-Nova,2022,6,Castelo Branco,6934,3849
2760,Idanha-a-Nova,2022,7,Castelo Branco,6715,4074
2761,Idanha-a-Nova,2022,8,Castelo Branco,6640,4142
2762,Idanha-a-Nova,2022,9,Castelo Branco,6604,4182
2763,Idanha-a-Nova,2022,10,Castelo Branco,6487,4305
2764,Idanha-a-Nova,2022,11,Castelo Branco,6485,4303
2765,Idanha-a-Nova,2022,12,Castelo Branco,6281,4508
2766,Idanha-a-Nova,2023,1,Castelo Branco,6218,4562
2767,Idanha-a-Nova,2023,2,Castelo Branco,6147,4628
2768,Idanha-a-Nova,2023,3,Castelo Branco,5640,5128
2769,Idanha-a-Nova,2023,4,Castelo Branco,5310,5458
2770,Idanha-a-Nova,2023,5,Castelo Branco,5197,5571
2771,Idanha-a-Nova,2023,6,Castelo Branco,5045,5737
2772,Idanha-a-Nova,2023,7,Castelo Branco,4960,5842
2773,Idanha-a-Nova,2023,8,Castelo Branco,4859,5937
2774,Idanha-a-Nova,2023,9,Castelo Branco,4759,6035
2775,Idanha-a-Nova,2023,10,Castelo Branco,4664,6132
2776,Idanha-a-Nova,2023,11,Castelo Branco,4363,6418
2777,Idanha-a-Nova,2023,12,Castelo Branco,4210,6573
2778,Idanha-a-Nova,2024,1,Castelo Branco,4107,6668
2779,Idanha-a-Nova,2024,2,Castelo Branco,3905,6860
2780,Idanha-a-Nova,2024,3,Castelo Branco,3426,7331
2781,Idanha-a-Nova,2024,4,Castelo Branco,3411,7347
2782,Lagoa,2022,3,Faro,9174,14895
2783,Lagoa,2022,4,Faro,9786,14347
2784,Lagoa,2022,5,Faro,8996,15141
2785,Lagoa,2022,6,Faro,8956,15191
2786,Lagoa,2022,7,Faro,8784,15389
2787,Lagoa,2022,8,Faro,8844,15338
2788,Lagoa,2022,9,Faro,8582,15585
2789,Lagoa,2022,10,Faro,8392,15778
2790,Lagoa,2022,11,Faro,8494,15685
2791,Lagoa,2022,12,Faro,8340,15847
2792,Lagoa,2023,1,Faro,8074,16117
2793,Lagoa,2023,2,Faro,8001,16201
2794,Lagoa,2023,3,Faro,7055,17178
2795,Lagoa,2023,4,Faro,6692,17541
2796,Lagoa,2023,5,Faro,6017,18216
2797,Lagoa,2023,6,Faro,5455,18829
2798,Lagoa,2023,7,Faro,4464,19847
2799,Lagoa,2023,8,Faro,3972,20359
2800,Lagoa,2023,9,Faro,3220,21112
2801,Lagoa,2023,10,Faro,3032,21312
2802,Lagoa,2023,11,Faro,2470,21870
2803,Lagoa,2023,12,Faro,2137,22194
2804,Lagoa,2024,1,Faro,1847,22515
2805,Lagoa,2024,2,Faro,1540,22829
2806,Lagoa,2024,3,Faro,1329,23055
2807,Lagoa,2024,4,Faro,1331,23056
2808,Lagos,2022,3,Faro,14097,20039
2809,Lagos,2022,4,Faro,14878,19312
2810,Lagos,2022,5,Faro,13599,20589
2811,Lagos,2022,6,Faro,14099,20116
2812,Lagos,2022,7,Faro,13322,20929
2813,Lagos,2022,8,Faro,13266,21021
2814,Lagos,2022,9,Faro,13316,20987
2815,Lagos,2022,10,Faro,13688,20622
2816,Lagos,2022,11,Faro,13979,20343
2817,Lagos,2022,12,Faro,13050,21290
2818,Lagos,2023,1,Faro,12759,21595
2819,Lagos,2023,2,Faro,12694,21672
2820,Lagos,2023,3,Faro,10842,23548
2821,Lagos,2023,4,Faro,9994,24396
2822,Lagos,2023,5,Faro,9788,24602
2823,Lagos,2023,6,Faro,9157,25322
2824,Lagos,2023,7,Faro,8964,25571
2825,Lagos,2023,8,Faro,8345,26215
