,concelho,ano,mes,distrito,numero_cpes_doméstico,numero_cpes_iluminacao_publica,numero_cpes_nao_domestico,numero_cpes_outros
5956,Trancoso,2022,9,Guarda,6459,169,1490,19
5957,Trancoso,2022,10,Guarda,6467,169,1487,19
5958,Trancoso,2022,11,Guarda,6471,169,1489,18
5959,Trancoso,2022,12,Guarda,6472,169,1491,17
5960,Trancoso,2023,1,Guarda,6470,169,1489,18
5961,Trancoso,2023,2,Guarda,6469,169,1491,18
5962,Trancoso,2023,3,Guarda,6470,169,1491,16
5963,Trancoso,2023,4,Guarda,6470,169,1491,16
5964,Trancoso,2023,5,Guarda,6470,169,1491,16
5965,Trancoso,2023,6,Guarda,6484,169,1490,17
5966,Trancoso,2023,7,Guarda,6490,169,1494,19
5967,Trancoso,2023,8,Guarda,6488,169,1494,17
5968,Trancoso,2023,9,Guarda,6486,169,1492,16
5969,Trancoso,2023,10,Guarda,6483,169,1493,15
5970,Trancoso,2023,11,Guarda,6474,169,1493,16
5971,Trancoso,2023,12,Guarda,6469,169,1491,16
5972,Trancoso,2024,1,Guarda,6470,169,1494,15
5973,Trancoso,2024,2,Guarda,6466,169,1497,15
5974,Trancoso,2024,3,Guarda,6466,169,1496,15
5975,Trofa,2022,3,Porto,14504,217,3924,138
5976,Trofa,2022,4,Porto,14499,217,3924,138
5977,Trofa,2022,5,Porto,14508,217,3932,141
5978,Trofa,2022,6,Porto,14517,217,3950,141
5979,Trofa,2022,7,Porto,14546,217,3982,138
5980,Trofa,2022,8,Porto,14556,217,3988,143
5981,Trofa,2022,9,Porto,14574,217,3983,136
5982,Trofa,2022,10,Porto,14593,217,3984,139
5983,Trofa,2022,11,Porto,14603,217,3985,156
5984,Trofa,2022,12,Porto,14622,217,3982,155
5985,Trofa,2023,1,Porto,14622,217,3990,132
5986,Trofa,2023,2,Porto,14630,217,3997,135
5987,Trofa,2023,3,Porto,14646,217,4006,132
5988,Trofa,2023,4,Porto,14646,217,4006,132
5989,Trofa,2023,5,Porto,14646,217,4006,132
5990,Trofa,2023,6,Porto,14712,217,4075,133
5991,Trofa,2023,7,Porto,14719,217,4085,128
5992,Trofa,2023,8,Porto,14737,217,4088,127
5993,Trofa,2023,9,Porto,14742,217,4069,125
5994,Trofa,2023,10,Porto,14754,217,4071,121
5995,Trofa,2023,11,Porto,14763,217,4072,120
5996,Trofa,2023,12,Porto,14761,217,4079,118
5997,Trofa,2024,1,Porto,14764,217,4074,118
5998,Trofa,2024,2,Porto,14763,217,4068,132
5999,Trofa,2024,3,Porto,14779,218,4077,119
6000,Tábua,2022,3,Coimbra,6982,131,2123,26
6001,Tábua,2022,4,Coimbra,6975,131,2125,28
6002,Tábua,2022,5,Coimbra,6972,131,2128,27
6003,Tábua,2022,6,Coimbra,6975,132,2130,26
6004,Tábua,2022,7,Coimbra,6984,132,2122,27
6005,Tábua,2022,8,Coimbra,6990,132,2130,25
6006,Tábua,2022,9,Coimbra,6994,132,2139,27
6007,Tábua,2022,10,Coimbra,6999,132,2141,26
6008,Tábua,2022,11,Coimbra,7012,132,2143,27
6009,Tábua,2022,12,Coimbra,7001,132,2146,33
6010,Tábua,2023,1,Coimbra,7003,132,2152,26
6011,Tábua,2023,2,Coimbra,7010,132,2152,26
6012,Tábua,2023,3,Coimbra,7011,132,2149,26
6013,Tábua,2023,4,Coimbra,7011,132,2149,26
6014,Tábua,2023,5,Coimbra,7011,132,2149,26
6015,Tábua,2023,6,Coimbra,7022,133,2155,24
6016,Tábua,2023,7,Coimbra,7033,134,2159,23
6017,Tábua,2023,8,Coimbra,7038,134,2162,23
6018,Tábua,2023,9,Coimbra,7045,134,2164,23
6019,Tábua,2023,10,Coimbra,7060,134,2165,22
6020,Tábua,2023,11,Coimbra,7058,134,2166,28
6021,Tábua,2023,12,Coimbra,7064,134,2162,28
6022,Tábua,2024,1,Coimbra,7066,134,2167,22
6023,Tábua,2024,2,Coimbra,7062,134,2164,22
6024,Tábua,2024,3,Coimbra,7064,136,2169,21
6025,Vagos,2022,3,Aveiro,11926,177,3161,165
6026,Vagos,2022,4,Aveiro,11951,177,3161,164
6027,Vagos,2022,5,Aveiro,11955,177,3168,168
6028,Vagos,2022,6,Aveiro,11963,177,3176,165
6029,Vagos,2022,7,Aveiro,11966,177,3175,162
6030,Vagos,2022,8,Aveiro,11978,177,3179,159
6031,Vagos,2022,9,Aveiro,11976,178,3161,158
6032,Vagos,2022,10,Aveiro,11985,178,3162,152
6033,Vagos,2022,11,Aveiro,12000,179,3152,154
6034,Vagos,2022,12,Aveiro,12016,179,3155,152
6035,Vagos,2023,1,Aveiro,12024,179,3156,149
6036,Vagos,2023,2,Aveiro,12025,179,3163,145
6037,Vagos,2023,3,Aveiro,12033,179,3166,143
6038,Vagos,2023,4,Aveiro,12033,179,3166,143
6039,Vagos,2023,5,Aveiro,12033,179,3166,143
6040,Vagos,2023,6,Aveiro,12066,179,3187,136
6041,Vagos,2023,7,Aveiro,12086,179,3187,137
6042,Vagos,2023,8,Aveiro,12093,179,3188,136
6043,Vagos,2023,9,Aveiro,12120,179,3188,139
6044,Vagos,2023,10,Aveiro,12145,179,3175,132
6045,Vagos,2023,11,Aveiro,12148,179,3171,134
6046,Vagos,2023,12,Aveiro,12162,179,3172,132
6047,Vagos,2024,1,Aveiro,12190,179,3176,129
6048,Vagos,2024,2,Aveiro,12206,180,3172,125
6049,Vagos,2024,3,Aveiro,12229,180,3176,124
6050,Vale de Cambra,2022,3,Aveiro,10854,144,2256,95
6051,Vale de Cambra,2022,4,Aveiro,10851,144,2249,94
6052,Vale de Cambra,2022,5,Aveiro,10848,144,2253,92
6053,Vale de Cambra,2022,6,Aveiro,10848,144,2256,94
6054,Vale de Cambra,2022,7,Aveiro,10849,144,2249,96
6055,Vale de Cambra,2022,8,Aveiro,10856,144,2248,100
6056,Vale de Cambra,2022,9,Aveiro,10855,144,2256,95
6057,Vale de Cambra,2022,10,Aveiro,10867,144,2257,96
6058,Vale de Cambra,2022,11,Aveiro,10864,144,2259,100
6059,Vale de Cambra,2022,12,Aveiro,10873,144,2259,102
6060,Vale de Cambra,2023,1,Aveiro,10891,144,2259,104
6061,Vale de Cambra,2023,2,Aveiro,10897,144,2255,103
6062,Vale de Cambra,2023,3,Aveiro,10920,144,2254,104
6063,Vale de Cambra,2023,4,Aveiro,10920,144,2254,104
6064,Vale de Cambra,2023,5,Aveiro,10920,144,2254,104
6065,Vale de Cambra,2023,6,Aveiro,10953,144,2262,112
6066,Vale de Cambra,2023,7,Aveiro,10962,144,2267,113
6067,Vale de Cambra,2023,8,Aveiro,10966,144,2267,111
6068,Vale de Cambra,2023,9,Aveiro,10966,144,2265,111
6069,Vale de Cambra,2023,10,Aveiro,10975,144,2269,110
6070,Vale de Cambra,2023,11,Aveiro,10971,144,2277,110
6071,Vale de Cambra,2023,12,Aveiro,10968,144,2275,111
6072,Vale de Cambra,2024,1,Aveiro,10978,144,2282,109
6073,Vale de Cambra,2024,2,Aveiro,10975,144,2290,105
6074,Vale de Cambra,2024,3,Aveiro,10967,144,2293,103
6075,Valença,2022,3,Viana do Castelo,7789,129,1885,82
6076,Valença,2022,4,Viana do Castelo,7792,129,1886,79
6077,Valença,2022,5,Viana do Castelo,7800,129,1891,79
6078,Valença,2022,6,Viana do Castelo,7810,129,1892,80
6079,Valença,2022,7,Viana do Castelo,7813,129,1896,78
6080,Valença,2022,8,Viana do Castelo,7828,129,1909,73
6081,Valença,2022,9,Viana do Castelo,7843,129,1907,73
6082,Valença,2022,10,Viana do Castelo,7849,129,1911,80
6083,Valença,2022,11,Viana do Castelo,7861,129,1910,84
6084,Valença,2022,12,Viana do Castelo,7866,129,1912,82
6085,Valença,2023,1,Viana do Castelo,7875,129,1913,69
6086,Valença,2023,2,Viana do Castelo,7910,129,1920,77
6087,Valença,2023,3,Viana do Castelo,7914,129,1928,71
6088,Valença,2023,4,Viana do Castelo,7914,129,1928,71
6089,Valença,2023,5,Viana do Castelo,7914,129,1928,71
6090,Valença,2023,6,Viana do Castelo,7952,129,1940,72
6091,Valença,2023,7,Viana do Castelo,7969,129,1945,77
6092,Valença,2023,8,Viana do Castelo,7977,129,1953,74
6093,Valença,2023,9,Viana do Castelo,7986,132,1962,74
6094,Valença,2023,10,Viana do Castelo,7989,132,1964,85
6095,Valença,2023,11,Viana do Castelo,7998,132,1967,88
6096,Valença,2023,12,Viana do Castelo,7998,132,1970,85
6097,Valença,2024,1,Viana do Castelo,7991,132,1971,74
6098,Valença,2024,2,Viana do Castelo,7998,132,1969,71
6099,Valença,2024,3,Viana do Castelo,7995,132,1976,68
6100,Valongo,2022,3,Porto,39873,383,7157,228
6101,Valongo,2022,4,Porto,39927,383,7157,228
6102,Valongo,2022,5,Porto,39906,383,7162,239
6103,Valongo,2022,6,Porto,39923,383,7179,232
6104,Valongo,2022,7,Porto,39973,384,7184,239
6105,Valongo,2022,8,Porto,40002,384,7188,237
6106,Valongo,2022,9,Porto,40034,384,7195,238
6107,Valongo,2022,10,Porto,40056,384,7200,236
6108,Valongo,2022,11,Porto,40095,384,7209,247
6109,Valongo,2022,12,Porto,40117,384,7210,246
6110,Valongo,2023,1,Porto,40142,384,7204,238
6111,Valongo,2023,2,Porto,40153,384,7210,234
6112,Valongo,2023,3,Porto,40163,384,7211,233
6113,Valongo,2023,4,Porto,40163,384,7211,233
6114,Valongo,2023,5,Porto,40163,384,7211,233
6115,Valongo,2023,6,Porto,40257,383,7243,239
6116,Valongo,2023,7,Porto,40282,383,7245,238
6117,Valongo,2023,8,Porto,40324,383,7255,241
6118,Valongo,2023,9,Porto,40390,383,7273,233
6119,Valongo,2023,10,Porto,40435,383,7288,232
6120,Valongo,2023,11,Porto,40449,383,7298,230
6121,Valongo,2023,12,Porto,40460,383,7306,238
6122,Valongo,2024,1,Porto,40467,383,7298,232
6123,Valongo,2024,2,Porto,40440,383,7306,229
6124,Valongo,2024,3,Porto,40491,383,7313,236
6125,Valpaços,2022,3,Vila Real,11444,181,2078,46
6126,Valpaços,2022,4,Vila Real,11435,181,2079,45
6127,Valpaços,2022,5,Vila Real,11418,181,2087,46
6128,Valpaços,2022,6,Vila Real,11429,181,2088,44
6129,Valpaços,2022,7,Vila Real,11451,181,2090,48
6130,Valpaços,2022,8,Vila Real,11453,181,2091,49
6131,Valpaços,2022,9,Vila Real,11459,182,2092,44
6132,Valpaços,2022,10,Vila Real,11467,182,2093,46
6133,Valpaços,2022,11,Vila Real,11477,183,2099,39
6134,Valpaços,2022,12,Vila Real,11479,183,2100,38
6135,Valpaços,2023,1,Vila Real,11486,183,2100,37
6136,Valpaços,2023,2,Vila Real,11492,183,2108,36
6137,Valpaços,2023,3,Vila Real,11492,183,2109,36
6138,Valpaços,2023,4,Vila Real,11489,183,2109,36
6139,Valpaços,2023,5,Vila Real,11489,183,2109,36
6140,Valpaços,2023,6,Vila Real,11484,184,2119,38
6141,Valpaços,2023,7,Vila Real,11493,184,2130,40
6142,Valpaços,2023,8,Vila Real,11498,184,2133,41
6143,Valpaços,2023,9,Vila Real,11504,184,2137,36
6144,Valpaços,2023,10,Vila Real,11499,184,2132,37
6145,Valpaços,2023,11,Vila Real,11499,184,2135,36
6146,Valpaços,2023,12,Vila Real,11483,184,2139,36
6147,Valpaços,2024,1,Vila Real,11484,184,2141,37
6148,Valpaços,2024,2,Vila Real,11470,184,2137,35
6149,Valpaços,2024,3,Vila Real,11485,184,2150,35
6150,Vendas Novas,2022,3,Évora,5525,63,1366,49
6151,Vendas Novas,2022,4,Évora,5527,63,1366,49
6152,Vendas Novas,2022,5,Évora,5526,63,1367,53
6153,Vendas Novas,2022,6,Évora,5523,63,1369,55
6154,Vendas Novas,2022,7,Évora,5524,63,1366,56
6155,Vendas Novas,2022,8,Évora,5525,63,1368,59
6156,Vendas Novas,2022,9,Évora,5530,63,1373,55
6157,Vendas Novas,2022,10,Évora,5536,63,1375,52
6158,Vendas Novas,2022,11,Évora,5540,63,1371,51
6159,Vendas Novas,2022,12,Évora,5541,63,1372,51
6160,Vendas Novas,2023,1,Évora,5547,63,1372,50
6161,Vendas Novas,2023,2,Évora,5548,63,1369,51
6162,Vendas Novas,2023,3,Évora,5551,63,1373,51
6163,Vendas Novas,2023,4,Évora,5551,63,1373,51
6164,Vendas Novas,2023,5,Évora,5551,63,1373,51
6165,Vendas Novas,2023,6,Évora,5556,63,1380,50
6166,Vendas Novas,2023,7,Évora,5562,63,1382,50
6167,Vendas Novas,2023,8,Évora,5564,63,1384,51
6168,Vendas Novas,2023,9,Évora,5566,63,1387,49
6169,Vendas Novas,2023,10,Évora,5580,63,1384,48
6170,Vendas Novas,2023,11,Évora,5583,63,1388,50
6171,Vendas Novas,2023,12,Évora,5592,63,1386,49
6172,Vendas Novas,2024,1,Évora,5597,63,1388,49
6173,Vendas Novas,2024,2,Évora,5593,63,1383,47
6174,Vendas Novas,2024,3,Évora,5598,63,1387,47
6175,Viana do Alentejo,2022,3,Évora,2901,29,791,5
6176,Viana do Alentejo,2022,4,Évora,2903,29,792,5
6177,Viana do Alentejo,2022,5,Évora,2908,29,792,4
6178,Viana do Alentejo,2022,6,Évora,2907,29,792,4
6179,Viana do Alentejo,2022,7,Évora,2909,29,793,4
6180,Viana do Alentejo,2022,8,Évora,2911,29,794,6
6181,Viana do Alentejo,2022,9,Évora,2914,29,796,4
6182,Viana do Alentejo,2022,10,Évora,2917,30,799,4
6183,Viana do Alentejo,2022,11,Évora,2916,30,800,4
6184,Viana do Alentejo,2022,12,Évora,2918,30,801,4
6185,Viana do Alentejo,2023,1,Évora,2919,30,802,3
6186,Viana do Alentejo,2023,2,Évora,2923,30,801,3
6187,Viana do Alentejo,2023,3,Évora,2924,30,801,3
6188,Viana do Alentejo,2023,4,Évora,2924,30,801,3
6189,Viana do Alentejo,2023,5,Évora,2924,30,801,3
6190,Viana do Alentejo,2023,6,Évora,2929,30,806,3
6191,Viana do Alentejo,2023,7,Évora,2927,30,805,3
6192,Viana do Alentejo,2023,8,Évora,2931,30,805,4
6193,Viana do Alentejo,2023,9,Évora,2930,30,803,3
6194,Viana do Alentejo,2023,10,Évora,2935,30,807,3
6195,Viana do Alentejo,2023,11,Évora,2938,30,806,3
6196,Viana do Alentejo,2023,12,Évora,2939,30,807,6
6197,Viana do Alentejo,2024,1,Évora,2946,30,809,4
6198,Viana do Alentejo,2024,2,Évora,2941,30,807,5
6199,Viana do Alentejo,2024,3,Évora,2943,30,811,5
6200,Viana do Castelo,2022,3,Viana do Castelo,46086,487,9037,462
6201,Viana do Castelo,2022,4,Viana do Castelo,46114,487,9041,472
6202,Viana do Castelo,2022,5,Viana do Castelo,46136,487,9052,464
6203,Viana do Castelo,2022,6,Viana do Castelo,46204,487,9070,470
6204,Viana do Castelo,2022,7,Viana do Castelo,46257,488,9091,486
6205,Viana do Castelo,2022,8,Viana do Castelo,46310,488,9104,462
6206,Viana do Castelo,2022,9,Viana do Castelo,46346,489,9117,456
6207,Viana do Castelo,2022,10,Viana do Castelo,46398,489,9114,457
6208,Viana do Castelo,2022,11,Viana do Castelo,46449,491,9130,452
6209,Viana do Castelo,2022,12,Viana do Castelo,46477,491,9144,466
6210,Viana do Castelo,2023,1,Viana do Castelo,46540,491,9159,449
6211,Viana do Castelo,2023,2,Viana do Castelo,46558,491,9186,444
6212,Viana do Castelo,2023,3,Viana do Castelo,46541,491,9215,450
6213,Viana do Castelo,2023,4,Viana do Castelo,46541,491,9215,450
6214,Viana do Castelo,2023,5,Viana do Castelo,46541,491,9215,450
6215,Viana do Castelo,2023,6,Viana do Castelo,46691,491,9265,471
6216,Viana do Castelo,2023,7,Viana do Castelo,46733,492,9290,496
6217,Viana do Castelo,2023,8,Viana do Castelo,46786,492,9291,458
6218,Viana do Castelo,2023,9,Viana do Castelo,46811,493,9295,458
6219,Viana do Castelo,2023,10,Viana do Castelo,46853,493,9307,454
6220,Viana do Castelo,2023,11,Viana do Castelo,46867,494,9331,451
6221,Viana do Castelo,2023,12,Viana do Castelo,46912,495,9328,453
6222,Viana do Castelo,2024,1,Viana do Castelo,46948,495,9326,434
6223,Viana do Castelo,2024,2,Viana do Castelo,46965,495,9328,429
6224,Viana do Castelo,2024,3,Viana do Castelo,46968,494,9338,432
6225,Vidigueira,2022,3,Beja,3024,29,929,16
6226,Vidigueira,2022,4,Beja,3024,29,931,17
6227,Vidigueira,2022,5,Beja,3020,29,931,17
6228,Vidigueira,2022,6,Beja,3024,29,928,19
6229,Vidigueira,2022,7,Beja,3020,29,932,17
6230,Vidigueira,2022,8,Beja,3020,29,934,26
6231,Vidigueira,2022,9,Beja,3027,29,931,18
6232,Vidigueira,2022,10,Beja,3037,29,939,18
6233,Vidigueira,2022,11,Beja,3033,29,940,18
6234,Vidigueira,2022,12,Beja,3033,29,940,19
6235,Vidigueira,2023,1,Beja,3034,29,943,17
6236,Vidigueira,2023,2,Beja,3036,29,942,18
6237,Vidigueira,2023,3,Beja,3040,29,942,17
6238,Vidigueira,2023,4,Beja,3040,29,942,17
6239,Vidigueira,2023,5,Beja,3040,29,942,17
6240,Vidigueira,2023,6,Beja,3047,29,952,21
6241,Vidigueira,2023,7,Beja,3057,29,949,16
6242,Vidigueira,2023,8,Beja,3061,29,949,18
6243,Vidigueira,2023,9,Beja,3066,29,942,16
6244,Vidigueira,2023,10,Beja,3069,29,942,17
6245,Vidigueira,2023,11,Beja,3072,29,946,19
6246,Vidigueira,2023,12,Beja,3076,29,945,19
6247,Vidigueira,2024,1,Beja,3073,29,941,16
6248,Vidigueira,2024,2,Beja,3071,29,937,17
6249,Vidigueira,2024,3,Beja,3077,29,939,23
6250,Vieira do Minho,2022,3,Braga,7208,140,1070,72
6251,Vieira do Minho,2022,4,Braga,7208,140,1070,73
6252,Vieira do Minho,2022,5,Braga,7218,140,1072,72
6253,Vieira do Minho,2022,6,Braga,7231,140,1075,72
6254,Vieira do Minho,2022,7,Braga,7251,140,1077,76
6255,Vieira do Minho,2022,8,Braga,7271,140,1077,69
6256,Vieira do Minho,2022,9,Braga,7274,140,1076,110
6257,Vieira do Minho,2022,10,Braga,7275,140,1074,67
6258,Vieira do Minho,2022,11,Braga,7276,140,1076,67
6259,Vieira do Minho,2022,12,Braga,7283,140,1077,67
6260,Vieira do Minho,2023,1,Braga,7282,140,1081,69
6261,Vieira do Minho,2023,2,Braga,7290,140,1083,72
6262,Vieira do Minho,2023,3,Braga,7289,140,1083,72
6263,Vieira do Minho,2023,4,Braga,7289,140,1083,72
6264,Vieira do Minho,2023,5,Braga,7289,140,1083,72
6265,Vieira do Minho,2023,6,Braga,7324,142,1083,68
6266,Vieira do Minho,2023,7,Braga,7335,142,1086,68
6267,Vieira do Minho,2023,8,Braga,7340,142,1088,71
6268,Vieira do Minho,2023,9,Braga,7345,142,1087,73
6269,Vieira do Minho,2023,10,Braga,7348,142,1089,68
6270,Vieira do Minho,2023,11,Braga,7346,142,1087,66
6271,Vieira do Minho,2023,12,Braga,7356,142,1089,70
6272,Vieira do Minho,2024,1,Braga,7354,142,1089,69
6273,Vieira do Minho,2024,2,Braga,7352,142,1093,69
6274,Vieira do Minho,2024,3,Braga,7354,142,1095,69
6275,Vila Flor,2022,3,Bragança,4362,60,1274,20
6276,Vila Flor,2022,4,Bragança,4365,60,1277,19
6277,Vila Flor,2022,5,Bragança,4355,60,1276,19
6278,Vila Flor,2022,6,Bragança,4352,60,1280,19
6279,Vila Flor,2022,7,Bragança,4355,60,1277,20
6280,Vila Flor,2022,8,Bragança,4356,60,1277,18
6281,Vila Flor,2022,9,Bragança,4348,60,1275,17
6282,Vila Flor,2022,10,Bragança,4347,60,1278,17
6283,Vila Flor,2022,11,Bragança,4348,61,1271,16
6284,Vila Flor,2022,12,Bragança,4349,61,1265,16
6285,Vila Flor,2023,1,Bragança,4351,61,1268,16
6286,Vila Flor,2023,2,Bragança,4358,62,1268,18
6287,Vila Flor,2023,3,Bragança,4357,62,1267,18
6288,Vila Flor,2023,4,Bragança,4357,62,1267,18
6289,Vila Flor,2023,5,Bragança,4357,62,1267,18
6290,Vila Flor,2023,6,Bragança,4355,64,1281,19
6291,Vila Flor,2023,7,Bragança,4355,64,1286,21
6292,Vila Flor,2023,8,Bragança,4366,64,1284,18
6293,Vila Flor,2023,9,Bragança,4360,64,1286,17
6294,Vila Flor,2023,10,Bragança,4364,64,1280,17
6295,Vila Flor,2023,11,Bragança,4362,64,1274,13
6296,Vila Flor,2023,12,Bragança,4355,64,1273,13
6297,Vila Flor,2024,1,Bragança,4346,65,1273,13
6298,Vila Flor,2024,2,Bragança,4333,65,1269,13
6299,Vila Flor,2024,3,Bragança,4334,65,1269,13
6300,Vila Franca de Xira,2022,3,Lisboa,61002,383,15659,270
6301,Vila Franca de Xira,2022,4,Lisboa,61000,387,15668,276
6302,Vila Franca de Xira,2022,5,Lisboa,61047,388,15685,276
6303,Vila Franca de Xira,2022,6,Lisboa,61092,388,15704,295
6304,Vila Franca de Xira,2022,7,Lisboa,61130,388,15722,251
6305,Vila Franca de Xira,2022,8,Lisboa,61195,391,15733,256
6306,Vila Franca de Xira,2022,9,Lisboa,61213,392,15766,260
6307,Vila Franca de Xira,2022,10,Lisboa,61261,392,15779,248
6308,Vila Franca de Xira,2022,11,Lisboa,61346,392,15799,245
6309,Vila Franca de Xira,2022,12,Lisboa,61381,394,15817,244
6310,Vila Franca de Xira,2023,1,Lisboa,61414,394,15820,247
6311,Vila Franca de Xira,2023,2,Lisboa,61440,394,15837,245
6312,Vila Franca de Xira,2023,3,Lisboa,61485,395,15833,246
6313,Vila Franca de Xira,2023,4,Lisboa,61485,395,15833,246
6314,Vila Franca de Xira,2023,5,Lisboa,61485,395,15833,246
6315,Vila Franca de Xira,2023,6,Lisboa,61694,395,15923,293
6316,Vila Franca de Xira,2023,7,Lisboa,61725,396,15926,247
6317,Vila Franca de Xira,2023,8,Lisboa,61762,396,15950,253
6318,Vila Franca de Xira,2023,9,Lisboa,61780,396,15963,252
6319,Vila Franca de Xira,2023,10,Lisboa,61844,405,15985,241
6320,Vila Franca de Xira,2023,11,Lisboa,61844,404,16002,248
6321,Vila Franca de Xira,2023,12,Lisboa,61878,404,16007,248
6322,Vila Franca de Xira,2024,1,Lisboa,61936,404,16021,243
6323,Vila Franca de Xira,2024,2,Lisboa,61974,404,16018,240
6324,Vila Franca de Xira,2024,3,Lisboa,61993,404,16034,237
6325,Vila Nova da Barquinha,2022,3,Santarém,3528,56,707,23
6326,Vila Nova da Barquinha,2022,4,Santarém,3535,56,708,22
6327,Vila Nova da Barquinha,2022,5,Santarém,3535,56,709,22
6328,Vila Nova da Barquinha,2022,6,Santarém,3543,56,710,21
6329,Vila Nova da Barquinha,2022,7,Santarém,3544,56,711,21
6330,Vila Nova da Barquinha,2022,8,Santarém,3548,56,710,21
6331,Vila Nova da Barquinha,2022,9,Santarém,3543,56,707,20
6332,Vila Nova da Barquinha,2022,10,Santarém,3545,56,707,19
6333,Vila Nova da Barquinha,2022,11,Santarém,3550,56,706,19
6334,Vila Nova da Barquinha,2022,12,Santarém,3556,56,706,20
6335,Vila Nova da Barquinha,2023,1,Santarém,3566,56,703,20
6336,Vila Nova da Barquinha,2023,2,Santarém,3568,56,709,19
6337,Vila Nova da Barquinha,2023,3,Santarém,3572,56,710,19
6338,Vila Nova da Barquinha,2023,4,Santarém,3572,56,710,19
6339,Vila Nova da Barquinha,2023,5,Santarém,3572,56,710,19
6340,Vila Nova da Barquinha,2023,6,Santarém,3592,56,714,15
6341,Vila Nova da Barquinha,2023,7,Santarém,3596,56,713,15
6342,Vila Nova da Barquinha,2023,8,Santarém,3600,56,712,14
6343,Vila Nova da Barquinha,2023,9,Santarém,3600,56,714,13
6344,Vila Nova da Barquinha,2023,10,Santarém,3600,56,713,13
6345,Vila Nova da Barquinha,2023,11,Santarém,3614,56,711,14
6346,Vila Nova da Barquinha,2023,12,Santarém,3613,56,709,14
6347,Vila Nova da Barquinha,2024,1,Santarém,3618,56,710,13
6348,Vila Nova da Barquinha,2024,2,Santarém,3615,56,710,18
6349,Vila Nova da Barquinha,2024,3,Santarém,3617,56,707,15
6350,Vila Nova de Cerveira,2022,3,Viana do Castelo,5524,103,1045,59
6351,Vila Nova de Cerveira,2022,4,Viana do Castelo,5529,103,1047,59
6352,Vila Nova de Cerveira,2022,5,Viana do Castelo,5533,103,1045,59
6353,Vila Nova de Cerveira,2022,6,Viana do Castelo,5535,103,1050,56
6354,Vila Nova de Cerveira,2022,7,Viana do Castelo,5539,103,1052,59
6355,Vila Nova de Cerveira,2022,8,Viana do Castelo,5544,103,1055,54
6356,Vila Nova de Cerveira,2022,9,Viana do Castelo,5545,103,1054,52
6357,Vila Nova de Cerveira,2022,10,Viana do Castelo,5552,103,1053,52
6358,Vila Nova de Cerveira,2022,11,Viana do Castelo,5561,102,1053,52
6359,Vila Nova de Cerveira,2022,12,Viana do Castelo,5564,102,1056,56
6360,Vila Nova de Cerveira,2023,1,Viana do Castelo,5568,102,1053,52
6361,Vila Nova de Cerveira,2023,2,Viana do Castelo,5568,103,1052,49
6362,Vila Nova de Cerveira,2023,3,Viana do Castelo,5568,103,1053,48
6363,Vila Nova de Cerveira,2023,4,Viana do Castelo,5567,103,1053,48
6364,Vila Nova de Cerveira,2023,5,Viana do Castelo,5567,103,1053,48
6365,Vila Nova de Cerveira,2023,6,Viana do Castelo,5585,104,1060,48
6366,Vila Nova de Cerveira,2023,7,Viana do Castelo,5591,104,1061,56
6367,Vila Nova de Cerveira,2023,8,Viana do Castelo,5592,104,1061,50
6368,Vila Nova de Cerveira,2023,9,Viana do Castelo,5597,104,1060,50
6369,Vila Nova de Cerveira,2023,10,Viana do Castelo,5606,104,1063,50
6370,Vila Nova de Cerveira,2023,11,Viana do Castelo,5607,104,1067,56
6371,Vila Nova de Cerveira,2023,12,Viana do Castelo,5607,104,1066,55
6372,Vila Nova de Cerveira,2024,1,Viana do Castelo,5617,104,1071,50
6373,Vila Nova de Cerveira,2024,2,Viana do Castelo,5614,103,1073,50
6374,Vila Nova de Cerveira,2024,3,Viana do Castelo,5618,103,1077,54
6375,Vila Nova de Famalicão,2022,3,Braga,43373,601,10992,500
6376,Vila Nova de Famalicão,2022,4,Braga,43389,601,10987,499
6377,Vila Nova de Famalicão,2022,5,Braga,43429,602,10997,481
6378,Vila Nova de Famalicão,2022,6,Braga,43461,603,11060,478
6379,Vila Nova de Famalicão,2022,7,Braga,43531,603,11098,454
6380,Vila Nova de Famalicão,2022,8,Braga,43585,603,11102,454
6381,Vila Nova de Famalicão,2022,9,Braga,43635,604,11082,451
6382,Vila Nova de Famalicão,2022,10,Braga,43669,604,11081,443
6383,Vila Nova de Famalicão,2022,11,Braga,43722,604,11079,466
6384,Vila Nova de Famalicão,2022,12,Braga,43761,604,11076,459
