,concelho,ano,mes,distrito,ordens_servico_realizadas_(#)_configuracao_de_EMI,ordens_servico_realizadas_(#)_outros,ordens_servico_realizadas_(#)_reducao_de_potencia_contratada,ordens_servico_realizadas_(#)_reposicao_de_potencia_contratada,ordens_servico_realizadas_(#)_servico_alteracao_contractual,ordens_servico_realizadas_(#)_servico_de_corte_e_re-ligacao
6061,Tomar,2022,7,Santarém,8,0,127,84,71,33
6062,Tomar,2022,8,Santarém,8,0,158,114,52,55
6063,Tomar,2022,9,Santarém,7,1,117,91,79,48
6064,Tomar,2022,10,Santarém,21,0,106,84,85,40
6065,Tomar,2022,11,Santarém,194,0,121,72,71,40
6066,Tomar,2022,12,Santarém,246,0,115,101,82,34
6067,Tomar,2023,1,Santarém,223,0,198,116,99,48
6068,Tomar,2023,2,Santarém,198,0,111,87,68,45
6069,Tomar,2023,3,Santarém,172,0,169,116,71,51
6070,Tomar,2023,4,Santarém,118,0,143,103,55,52
6071,Tomar,2023,5,Santarém,231,0,206,155,57,59
6072,Tomar,2023,6,Santarém,44,0,163,121,82,57
6073,Tomar,2023,7,Santarém,12,0,162,133,72,70
6074,Tomar,2023,8,Santarém,9,0,144,101,70,52
6075,Tomar,2023,9,Santarém,12,0,126,106,90,39
6076,Tomar,2023,10,Santarém,27,0,175,125,88,53
6077,Tomar,2023,11,Santarém,6,0,231,174,105,40
6078,Tomar,2023,12,Santarém,5,0,116,87,106,18
6079,Tomar,2024,1,Santarém,8,0,199,112,107,37
6080,Tomar,2024,2,Santarém,3,0,112,78,54,24
6081,Tomar,2024,3,Santarém,14,0,165,127,95,42
6082,Tomar,2024,4,Santarém,0,0,58,32,8,6
6083,Tondela,2022,3,Viseu,2,0,13,14,8,12
6084,Tondela,2022,4,Viseu,7,0,33,32,37,14
6085,Tondela,2022,5,Viseu,10,0,44,32,22,13
6086,Tondela,2022,6,Viseu,2,0,47,36,27,8
6087,Tondela,2022,7,Viseu,3,0,42,37,18,8
6088,Tondela,2022,8,Viseu,1,0,54,48,29,12
6089,Tondela,2022,9,Viseu,4,0,45,33,35,11
6090,Tondela,2022,10,Viseu,12,0,30,32,31,12
6091,Tondela,2022,11,Viseu,120,1,47,38,33,5
6092,Tondela,2022,12,Viseu,166,0,40,37,38,20
6093,Tondela,2023,1,Viseu,152,0,67,55,61,14
6094,Tondela,2023,2,Viseu,120,1,48,42,42,11
6095,Tondela,2023,3,Viseu,106,0,60,41,50,15
6096,Tondela,2023,4,Viseu,784,0,70,57,23,23
6097,Tondela,2023,5,Viseu,346,0,76,61,39,21
6098,Tondela,2023,6,Viseu,40,0,57,50,42,26
6099,Tondela,2023,7,Viseu,7,0,66,54,49,25
6100,Tondela,2023,8,Viseu,13,0,57,52,50,20
6101,Tondela,2023,9,Viseu,5,0,56,43,32,13
6102,Tondela,2023,10,Viseu,11,0,79,56,46,12
6103,Tondela,2023,11,Viseu,2,0,78,75,54,28
6104,Tondela,2023,12,Viseu,4,1,48,33,67,13
6105,Tondela,2024,1,Viseu,1,0,69,51,67,21
6106,Tondela,2024,2,Viseu,4,0,40,32,29,3
6107,Tondela,2024,3,Viseu,4,0,54,44,55,14
6108,Tondela,2024,4,Viseu,1,0,18,9,5,1
6109,Torre de Moncorvo,2022,3,Bragança,0,0,14,15,7,11
6110,Torre de Moncorvo,2022,4,Bragança,2,0,43,39,16,19
6111,Torre de Moncorvo,2022,5,Bragança,0,0,50,36,15,11
6112,Torre de Moncorvo,2022,6,Bragança,0,0,52,47,14,18
6113,Torre de Moncorvo,2022,7,Bragança,2,0,47,30,11,5
6114,Torre de Moncorvo,2022,8,Bragança,3,0,57,55,21,25
6115,Torre de Moncorvo,2022,9,Bragança,0,0,45,35,28,9
6116,Torre de Moncorvo,2022,10,Bragança,2,0,51,38,18,14
6117,Torre de Moncorvo,2022,11,Bragança,63,0,45,36,21,16
6118,Torre de Moncorvo,2022,12,Bragança,86,0,41,34,23,13
6119,Torre de Moncorvo,2023,1,Bragança,71,0,55,42,18,30
6120,Torre de Moncorvo,2023,2,Bragança,49,0,48,28,22,18
6121,Torre de Moncorvo,2023,3,Bragança,27,0,32,26,20,12
6122,Torre de Moncorvo,2023,4,Bragança,25,0,38,35,17,13
6123,Torre de Moncorvo,2023,5,Bragança,73,0,41,30,20,13
6124,Torre de Moncorvo,2023,6,Bragança,11,0,34,20,24,13
6125,Torre de Moncorvo,2023,7,Bragança,4,0,29,27,20,21
6126,Torre de Moncorvo,2023,8,Bragança,4,0,31,30,33,10
6127,Torre de Moncorvo,2023,9,Bragança,1,0,24,21,14,12
6128,Torre de Moncorvo,2023,10,Bragança,3,0,36,23,16,8
6129,Torre de Moncorvo,2023,11,Bragança,5,0,32,25,18,11
6130,Torre de Moncorvo,2023,12,Bragança,1,0,31,18,26,4
6131,Torre de Moncorvo,2024,1,Bragança,1,0,39,23,23,6
6132,Torre de Moncorvo,2024,2,Bragança,1,0,22,13,12,5
6133,Torre de Moncorvo,2024,3,Bragança,0,0,32,22,12,6
6134,Torre de Moncorvo,2024,4,Bragança,1,0,4,4,2,1
6135,Torres Novas,2022,3,Santarém,6,1,13,16,6,3
6136,Torres Novas,2022,4,Santarém,11,0,28,21,25,14
6137,Torres Novas,2022,5,Santarém,8,0,61,41,35,12
6138,Torres Novas,2022,6,Santarém,4,0,60,53,25,9
6139,Torres Novas,2022,7,Santarém,6,1,41,35,22,6
6140,Torres Novas,2022,8,Santarém,2,0,60,46,24,14
6141,Torres Novas,2022,9,Santarém,4,0,42,37,39,17
6142,Torres Novas,2022,10,Santarém,18,0,38,29,36,13
6143,Torres Novas,2022,11,Santarém,187,0,57,42,41,15
6144,Torres Novas,2022,12,Santarém,300,0,58,49,46,8
6145,Torres Novas,2023,1,Santarém,184,1,73,57,73,14
6146,Torres Novas,2023,2,Santarém,146,0,62,54,38,9
6147,Torres Novas,2023,3,Santarém,189,0,70,57,59,16
6148,Torres Novas,2023,4,Santarém,250,0,90,75,49,19
6149,Torres Novas,2023,5,Santarém,314,0,94,77,40,22
6150,Torres Novas,2023,6,Santarém,28,1,99,80,40,18
6151,Torres Novas,2023,7,Santarém,2,0,97,83,37,33
6152,Torres Novas,2023,8,Santarém,5,0,79,69,57,28
6153,Torres Novas,2023,9,Santarém,8,0,72,55,62,16
6154,Torres Novas,2023,10,Santarém,25,0,109,90,72,23
6155,Torres Novas,2023,11,Santarém,2,0,132,107,79,22
6156,Torres Novas,2023,12,Santarém,6,0,89,69,102,22
6157,Torres Novas,2024,1,Santarém,7,0,145,91,105,31
6158,Torres Novas,2024,2,Santarém,5,0,70,51,53,9
6159,Torres Novas,2024,3,Santarém,20,0,107,74,88,20
6160,Torres Novas,2024,4,Santarém,1,0,39,20,9,8
6161,Torres Vedras,2022,3,Lisboa,9,1,110,105,70,37
6162,Torres Vedras,2022,4,Lisboa,36,2,220,210,145,66
6163,Torres Vedras,2022,5,Lisboa,20,0,283,209,142,62
6164,Torres Vedras,2022,6,Lisboa,12,0,277,220,146,62
6165,Torres Vedras,2022,7,Lisboa,8,0,241,199,129,50
6166,Torres Vedras,2022,8,Lisboa,27,2,332,286,153,93
6167,Torres Vedras,2022,9,Lisboa,14,0,283,237,154,63
6168,Torres Vedras,2022,10,Lisboa,66,0,215,207,181,71
6169,Torres Vedras,2022,11,Lisboa,439,0,285,210,161,71
6170,Torres Vedras,2022,12,Lisboa,690,1,273,240,185,57
6171,Torres Vedras,2023,1,Lisboa,483,2,397,275,202,76
6172,Torres Vedras,2023,2,Lisboa,592,0,319,261,179,89
6173,Torres Vedras,2023,3,Lisboa,743,0,303,237,228,98
6174,Torres Vedras,2023,4,Lisboa,528,0,333,263,121,86
6175,Torres Vedras,2023,5,Lisboa,758,0,379,299,179,126
6176,Torres Vedras,2023,6,Lisboa,126,0,368,309,168,125
6177,Torres Vedras,2023,7,Lisboa,36,0,323,244,182,100
6178,Torres Vedras,2023,8,Lisboa,25,0,313,245,171,72
6179,Torres Vedras,2023,9,Lisboa,16,1,264,202,170,76
6180,Torres Vedras,2023,10,Lisboa,33,0,351,279,193,83
6181,Torres Vedras,2023,11,Lisboa,17,1,406,300,208,49
6182,Torres Vedras,2023,12,Lisboa,12,0,269,222,248,45
6183,Torres Vedras,2024,1,Lisboa,14,0,377,255,262,50
6184,Torres Vedras,2024,2,Lisboa,11,0,187,140,96,18
6185,Torres Vedras,2024,3,Lisboa,17,0,311,255,204,54
6186,Torres Vedras,2024,4,Lisboa,0,0,85,59,34,10
6187,Trancoso,2022,3,Guarda,2,0,5,4,7,1
6188,Trancoso,2022,4,Guarda,6,0,12,12,10,4
6189,Trancoso,2022,5,Guarda,3,0,10,6,10,5
6190,Trancoso,2022,6,Guarda,2,0,12,9,11,0
6191,Trancoso,2022,7,Guarda,6,0,14,11,9,2
6192,Trancoso,2022,8,Guarda,0,0,17,16,10,4
6193,Trancoso,2022,9,Guarda,1,0,11,9,12,2
6194,Trancoso,2022,10,Guarda,4,0,9,5,17,4
6195,Trancoso,2022,11,Guarda,34,0,5,6,16,6
6196,Trancoso,2022,12,Guarda,99,0,9,5,13,5
6197,Trancoso,2023,1,Guarda,62,0,9,7,10,5
6198,Trancoso,2023,2,Guarda,97,0,15,13,12,7
6199,Trancoso,2023,3,Guarda,43,0,9,11,17,12
6200,Trancoso,2023,4,Guarda,31,0,20,12,10,5
6201,Trancoso,2023,5,Guarda,150,0,20,18,14,6
6202,Trancoso,2023,6,Guarda,45,0,27,25,14,7
6203,Trancoso,2023,7,Guarda,1,0,32,28,23,9
6204,Trancoso,2023,8,Guarda,1,0,19,15,20,1
6205,Trancoso,2023,9,Guarda,3,0,16,14,12,7
6206,Trancoso,2023,10,Guarda,9,0,26,18,16,12
6207,Trancoso,2023,11,Guarda,2,0,17,18,29,5
6208,Trancoso,2023,12,Guarda,0,0,14,10,20,8
6209,Trancoso,2024,1,Guarda,3,0,16,15,19,6
6210,Trancoso,2024,2,Guarda,0,0,13,10,8,5
6211,Trancoso,2024,3,Guarda,3,0,26,16,17,1
6212,Trancoso,2024,4,Guarda,1,0,2,1,2,2
6213,Trofa,2022,3,Porto,7,0,50,34,51,21
6214,Trofa,2022,4,Porto,11,0,106,99,86,50
6215,Trofa,2022,5,Porto,8,0,140,100,93,43
6216,Trofa,2022,6,Porto,14,0,137,115,85,55
6217,Trofa,2022,7,Porto,13,0,128,96,65,39
6218,Trofa,2022,8,Porto,11,1,162,149,100,60
6219,Trofa,2022,9,Porto,13,1,124,103,104,38
6220,Trofa,2022,10,Porto,41,0,102,98,108,38
6221,Trofa,2022,11,Porto,244,0,147,101,89,36
6222,Trofa,2022,12,Porto,484,1,127,120,105,48
6223,Trofa,2023,1,Porto,405,2,173,120,119,57
6224,Trofa,2023,2,Porto,384,0,155,119,83,38
6225,Trofa,2023,3,Porto,308,0,135,127,102,57
6226,Trofa,2023,4,Porto,292,0,137,116,51,51
6227,Trofa,2023,5,Porto,276,0,185,139,81,58
6228,Trofa,2023,6,Porto,58,0,151,123,109,52
6229,Trofa,2023,7,Porto,17,0,132,123,104,55
6230,Trofa,2023,8,Porto,6,0,134,106,89,52
6231,Trofa,2023,9,Porto,8,0,109,87,106,54
6232,Trofa,2023,10,Porto,16,0,164,133,98,54
6233,Trofa,2023,11,Porto,7,0,210,162,94,24
6234,Trofa,2023,12,Porto,2,0,102,75,110,19
6235,Trofa,2024,1,Porto,4,0,178,120,111,25
6236,Trofa,2024,2,Porto,7,0,71,77,69,8
6237,Trofa,2024,3,Porto,7,0,123,99,103,29
6238,Trofa,2024,4,Porto,1,0,43,24,14,5
6239,Tábua,2022,3,Coimbra,0,0,1,1,0,1
6240,Tábua,2022,4,Coimbra,1,0,6,3,4,1
6241,Tábua,2022,5,Coimbra,1,0,7,8,7,5
6242,Tábua,2022,6,Coimbra,2,0,7,3,7,1
6243,Tábua,2022,7,Coimbra,0,0,10,8,3,2
6244,Tábua,2022,8,Coimbra,1,0,4,4,8,4
6245,Tábua,2022,9,Coimbra,0,0,4,3,6,2
6246,Tábua,2022,10,Coimbra,1,0,6,4,9,2
6247,Tábua,2022,11,Coimbra,39,0,14,12,10,4
6248,Tábua,2022,12,Coimbra,38,0,11,8,10,2
6249,Tábua,2023,1,Coimbra,89,0,13,8,9,5
6250,Tábua,2023,2,Coimbra,80,0,8,6,9,6
6251,Tábua,2023,3,Coimbra,60,0,17,9,17,0
6252,Tábua,2023,4,Coimbra,63,1,16,15,10,4
6253,Tábua,2023,5,Coimbra,128,0,21,14,5,6
6254,Tábua,2023,6,Coimbra,8,0,8,9,3,2
6255,Tábua,2023,7,Coimbra,2,0,19,12,7,3
6256,Tábua,2023,8,Coimbra,0,0,19,15,17,7
6257,Tábua,2023,9,Coimbra,0,0,21,15,16,4
6258,Tábua,2023,10,Coimbra,6,0,14,12,15,13
6259,Tábua,2023,11,Coimbra,1,0,30,23,22,5
6260,Tábua,2023,12,Coimbra,0,0,16,17,26,5
6261,Tábua,2024,1,Coimbra,2,0,31,23,29,5
6262,Tábua,2024,2,Coimbra,1,0,18,13,10,1
6263,Tábua,2024,3,Coimbra,3,0,25,27,26,7
6264,Tábua,2024,4,Coimbra,0,0,11,9,2,1
6265,Vagos,2022,3,Aveiro,3,0,10,5,9,3
6266,Vagos,2022,4,Aveiro,7,0,16,20,12,13
6267,Vagos,2022,5,Aveiro,1,0,29,17,23,4
6268,Vagos,2022,6,Aveiro,4,0,25,21,7,20
6269,Vagos,2022,7,Aveiro,2,0,22,14,4,10
6270,Vagos,2022,8,Aveiro,2,0,37,33,21,10
6271,Vagos,2022,9,Aveiro,1,0,32,26,25,12
6272,Vagos,2022,10,Aveiro,11,0,22,20,23,10
6273,Vagos,2022,11,Aveiro,91,0,28,25,26,6
6274,Vagos,2022,12,Aveiro,287,0,23,19,30,14
6275,Vagos,2023,1,Aveiro,168,0,52,39,31,15
6276,Vagos,2023,2,Aveiro,246,0,35,32,36,11
6277,Vagos,2023,3,Aveiro,556,0,35,33,35,8
6278,Vagos,2023,4,Aveiro,187,0,49,42,26,28
6279,Vagos,2023,5,Aveiro,213,0,56,34,28,16
6280,Vagos,2023,6,Aveiro,75,0,50,53,36,20
6281,Vagos,2023,7,Aveiro,8,0,74,60,43,30
6282,Vagos,2023,8,Aveiro,13,1,72,57,64,32
6283,Vagos,2023,9,Aveiro,11,0,61,47,61,22
6284,Vagos,2023,10,Aveiro,16,0,83,67,65,19
6285,Vagos,2023,11,Aveiro,2,0,103,91,60,16
6286,Vagos,2023,12,Aveiro,6,0,59,49,97,17
6287,Vagos,2024,1,Aveiro,0,0,87,65,88,21
6288,Vagos,2024,2,Aveiro,9,0,46,38,37,6
6289,Vagos,2024,3,Aveiro,4,0,81,61,47,15
6290,Vagos,2024,4,Aveiro,0,0,18,15,2,2
6291,Vale de Cambra,2022,3,Aveiro,1,0,13,13,10,5
6292,Vale de Cambra,2022,4,Aveiro,3,0,31,31,18,22
6293,Vale de Cambra,2022,5,Aveiro,3,0,44,29,23,15
6294,Vale de Cambra,2022,6,Aveiro,5,0,54,46,17,12
6295,Vale de Cambra,2022,7,Aveiro,1,0,38,28,16,7
6296,Vale de Cambra,2022,8,Aveiro,2,0,54,42,20,21
6297,Vale de Cambra,2022,9,Aveiro,3,0,46,35,18,10
6298,Vale de Cambra,2022,10,Aveiro,11,0,28,26,25,15
6299,Vale de Cambra,2022,11,Aveiro,85,0,43,22,22,12
6300,Vale de Cambra,2022,12,Aveiro,176,0,47,38,34,18
6301,Vale de Cambra,2023,1,Aveiro,134,0,52,29,33,12
6302,Vale de Cambra,2023,2,Aveiro,70,0,51,34,35,10
6303,Vale de Cambra,2023,3,Aveiro,54,0,41,31,21,12
6304,Vale de Cambra,2023,4,Aveiro,58,0,44,32,19,13
6305,Vale de Cambra,2023,5,Aveiro,177,0,43,33,26,18
6306,Vale de Cambra,2023,6,Aveiro,24,0,50,34,19,9
6307,Vale de Cambra,2023,7,Aveiro,3,0,60,50,19,12
6308,Vale de Cambra,2023,8,Aveiro,7,0,36,30,22,11
6309,Vale de Cambra,2023,9,Aveiro,8,0,35,25,23,12
6310,Vale de Cambra,2023,10,Aveiro,12,0,49,30,34,12
6311,Vale de Cambra,2023,11,Aveiro,3,0,73,57,44,21
6312,Vale de Cambra,2023,12,Aveiro,5,0,37,27,30,7
6313,Vale de Cambra,2024,1,Aveiro,6,0,66,35,44,8
6314,Vale de Cambra,2024,2,Aveiro,2,0,19,17,19,6
6315,Vale de Cambra,2024,3,Aveiro,10,0,57,33,37,9
6316,Vale de Cambra,2024,4,Aveiro,0,0,12,6,7,2
6317,Valença,2022,3,Viana do Castelo,0,0,13,9,5,1
6318,Valença,2022,4,Viana do Castelo,0,0,34,32,15,13
6319,Valença,2022,5,Viana do Castelo,3,0,63,44,17,6
6320,Valença,2022,6,Viana do Castelo,3,0,57,52,19,18
6321,Valença,2022,7,Viana do Castelo,1,0,54,44,29,13
6322,Valença,2022,8,Viana do Castelo,1,0,78,63,19,18
6323,Valença,2022,9,Viana do Castelo,7,0,40,36,17,12
6324,Valença,2022,10,Viana do Castelo,15,0,40,45,26,10
6325,Valença,2022,11,Viana do Castelo,107,0,60,32,28,10
6326,Valença,2022,12,Viana do Castelo,127,0,45,47,24,12
6327,Valença,2023,1,Viana do Castelo,113,0,65,46,26,7
6328,Valença,2023,2,Viana do Castelo,61,0,52,46,24,14
6329,Valença,2023,3,Viana do Castelo,70,0,60,56,31,11
6330,Valença,2023,4,Viana do Castelo,69,0,56,42,18,18
6331,Valença,2023,5,Viana do Castelo,91,0,71,62,18,20
6332,Valença,2023,6,Viana do Castelo,14,0,67,62,26,12
6333,Valença,2023,7,Viana do Castelo,5,0,58,58,27,35
6334,Valença,2023,8,Viana do Castelo,4,0,54,44,36,18
6335,Valença,2023,9,Viana do Castelo,4,0,42,30,24,18
6336,Valença,2023,10,Viana do Castelo,7,0,72,57,39,20
6337,Valença,2023,11,Viana do Castelo,3,0,94,75,34,17
6338,Valença,2023,12,Viana do Castelo,3,0,58,34,40,17
6339,Valença,2024,1,Viana do Castelo,1,0,57,40,37,16
6340,Valença,2024,2,Viana do Castelo,1,0,38,33,24,2
6341,Valença,2024,3,Viana do Castelo,2,0,44,30,36,8
6342,Valença,2024,4,Viana do Castelo,1,0,19,9,3,3
6343,Valongo,2022,3,Porto,6,0,136,97,86,34
6344,Valongo,2022,4,Porto,30,0,284,274,166,88
6345,Valongo,2022,5,Porto,18,0,298,240,139,60
6346,Valongo,2022,6,Porto,9,0,313,272,141,93
6347,Valongo,2022,7,Porto,18,0,306,256,135,64
6348,Valongo,2022,8,Porto,11,0,396,335,141,101
6349,Valongo,2022,9,Porto,25,0,294,281,203,59
6350,Valongo,2022,10,Porto,71,1,265,240,204,86
6351,Valongo,2022,11,Porto,780,1,311,242,186,70
6352,Valongo,2022,12,Porto,948,0,277,257,267,64
6353,Valongo,2023,1,Porto,867,2,437,319,309,104
6354,Valongo,2023,2,Porto,550,0,363,323,287,92
6355,Valongo,2023,3,Porto,844,3,335,313,253,80
6356,Valongo,2023,4,Porto,816,0,395,342,186,90
6357,Valongo,2023,5,Porto,838,1,466,397,224,97
6358,Valongo,2023,6,Porto,139,0,376,357,213,96
6359,Valongo,2023,7,Porto,12,0,372,322,214,98
6360,Valongo,2023,8,Porto,19,0,351,320,247,89
6361,Valongo,2023,9,Porto,18,1,286,242,229,81
6362,Valongo,2023,10,Porto,31,0,416,329,225,67
6363,Valongo,2023,11,Porto,15,0,537,426,249,69
6364,Valongo,2023,12,Porto,7,0,303,247,277,43
6365,Valongo,2024,1,Porto,7,0,472,349,316,70
6366,Valongo,2024,2,Porto,6,0,228,181,171,33
6367,Valongo,2024,3,Porto,16,0,358,274,258,39
6368,Valongo,2024,4,Porto,0,0,94,65,30,18
6369,Valpaços,2022,3,Vila Real,4,1,18,14,9,10
6370,Valpaços,2022,4,Vila Real,6,0,40,33,28,21
6371,Valpaços,2022,5,Vila Real,12,0,47,40,21,14
6372,Valpaços,2022,6,Vila Real,4,0,55,51,21,13
6373,Valpaços,2022,7,Vila Real,4,0,49,44,23,11
6374,Valpaços,2022,8,Vila Real,6,0,51,49,32,21
6375,Valpaços,2022,9,Vila Real,9,0,41,27,19,10
6376,Valpaços,2022,10,Vila Real,12,1,37,35,27,22
6377,Valpaços,2022,11,Vila Real,102,0,38,32,23,8
6378,Valpaços,2022,12,Vila Real,135,2,51,40,16,9
6379,Valpaços,2023,1,Vila Real,103,0,60,52,32,20
6380,Valpaços,2023,2,Vila Real,69,0,41,41,25,15
6381,Valpaços,2023,3,Vila Real,107,0,54,48,24,32
6382,Valpaços,2023,4,Vila Real,123,0,38,41,31,18
6383,Valpaços,2023,5,Vila Real,115,0,64,49,36,26
6384,Valpaços,2023,6,Vila Real,55,0,76,60,16,23
6385,Valpaços,2023,7,Vila Real,14,0,56,68,34,26
6386,Valpaços,2023,8,Vila Real,9,0,45,41,39,17
6387,Valpaços,2023,9,Vila Real,11,1,52,37,31,13
6388,Valpaços,2023,10,Vila Real,16,0,46,41,37,22
6389,Valpaços,2023,11,Vila Real,7,0,76,54,30,23
6390,Valpaços,2023,12,Vila Real,10,0,49,50,51,13
6391,Valpaços,2024,1,Vila Real,5,0,72,45,43,25
6392,Valpaços,2024,2,Vila Real,5,0,48,33,24,7
6393,Valpaços,2024,3,Vila Real,10,0,48,38,36,22
6394,Valpaços,2024,4,Vila Real,0,0,17,10,6,4
6395,Vendas Novas,2022,3,Évora,6,0,28,19,16,11
6396,Vendas Novas,2022,4,Évora,9,0,56,54,33,21
6397,Vendas Novas,2022,5,Évora,11,0,74,68,41,17
6398,Vendas Novas,2022,6,Évora,5,0,79,71,25,20
6399,Vendas Novas,2022,7,Évora,10,0,68,47,34,17
6400,Vendas Novas,2022,8,Évora,9,0,93,86,24,34
6401,Vendas Novas,2022,9,Évora,4,0,52,49,30,8
6402,Vendas Novas,2022,10,Évora,11,0,53,42,29,17
6403,Vendas Novas,2022,11,Évora,38,1,50,44,30,24
6404,Vendas Novas,2022,12,Évora,50,0,46,37,31,16
6405,Vendas Novas,2023,1,Évora,47,0,68,48,37,21
6406,Vendas Novas,2023,2,Évora,61,0,66,52,27,23
6407,Vendas Novas,2023,3,Évora,39,0,51,46,32,17
6408,Vendas Novas,2023,4,Évora,23,0,48,33,22,11
6409,Vendas Novas,2023,5,Évora,33,0,71,53,29,30
6410,Vendas Novas,2023,6,Évora,7,0,60,56,35,25
6411,Vendas Novas,2023,7,Évora,3,0,51,49,23,19
6412,Vendas Novas,2023,8,Évora,5,0,59,59,21,19
6413,Vendas Novas,2023,9,Évora,6,0,49,45,35,15
6414,Vendas Novas,2023,10,Évora,21,0,46,39,37,26
6415,Vendas Novas,2023,11,Évora,13,0,77,61,54,5
6416,Vendas Novas,2023,12,Évora,3,0,31,32,22,12
6417,Vendas Novas,2024,1,Évora,6,0,73,49,33,8
6418,Vendas Novas,2024,2,Évora,4,0,30,27,19,6
6419,Vendas Novas,2024,3,Évora,9,0,56,47,13,13
6420,Vendas Novas,2024,4,Évora,0,0,14,9,6,5
6421,Viana do Alentejo,2022,3,Évora,0,0,16,18,12,9
6422,Viana do Alentejo,2022,4,Évora,4,0,27,27,13,19
6423,Viana do Alentejo,2022,5,Évora,5,0,40,33,13,13
6424,Viana do Alentejo,2022,6,Évora,2,0,49,41,8,17
6425,Viana do Alentejo,2022,7,Évora,3,0,48,34,8,6
6426,Viana do Alentejo,2022,8,Évora,1,0,51,49,18,24
6427,Viana do Alentejo,2022,9,Évora,0,0,48,39,15,14
6428,Viana do Alentejo,2022,10,Évora,10,0,28,27,10,9
6429,Viana do Alentejo,2022,11,Évora,34,0,34,23,18,9
6430,Viana do Alentejo,2022,12,Évora,50,0,34,37,16,8
6431,Viana do Alentejo,2023,1,Évora,42,0,45,28,9,11
6432,Viana do Alentejo,2023,2,Évora,55,0,31,31,9,16
6433,Viana do Alentejo,2023,3,Évora,52,0,44,37,7,10
6434,Viana do Alentejo,2023,4,Évora,36,0,48,37,10,16
6435,Viana do Alentejo,2023,5,Évora,45,0,60,49,10,16
6436,Viana do Alentejo,2023,6,Évora,8,0,40,35,12,19
6437,Viana do Alentejo,2023,7,Évora,2,0,39,39,8,10
6438,Viana do Alentejo,2023,8,Évora,3,0,44,35,8,4
6439,Viana do Alentejo,2023,9,Évora,1,0,34,32,13,7
6440,Viana do Alentejo,2023,10,Évora,2,0,45,32,16,7
6441,Viana do Alentejo,2023,11,Évora,5,0,55,42,11,11
6442,Viana do Alentejo,2023,12,Évora,3,0,30,25,18,6
6443,Viana do Alentejo,2024,1,Évora,4,0,43,37,25,8
6444,Viana do Alentejo,2024,2,Évora,0,0,21,15,5,5
6445,Viana do Alentejo,2024,3,Évora,6,0,38,30,12,6
6446,Viana do Alentejo,2024,4,Évora,1,0,9,6,0,2
6447,Viana do Castelo,2022,3,Viana do Castelo,14,1,75,47,53,19
6448,Viana do Castelo,2022,4,Viana do Castelo,19,0,141,128,132,52
6449,Viana do Castelo,2022,5,Viana do Castelo,14,0,177,119,123,53
6450,Viana do Castelo,2022,6,Viana do Castelo,14,2,195,148,129,73
6451,Viana do Castelo,2022,7,Viana do Castelo,18,1,165,125,119,44
6452,Viana do Castelo,2022,8,Viana do Castelo,14,0,210,154,158,66
6453,Viana do Castelo,2022,9,Viana do Castelo,16,0,130,111,138,37
6454,Viana do Castelo,2022,10,Viana do Castelo,48,1,127,92,170,24
6455,Viana do Castelo,2022,11,Viana do Castelo,300,0,170,121,149,47
6456,Viana do Castelo,2022,12,Viana do Castelo,578,0,150,115,147,44
6457,Viana do Castelo,2023,1,Viana do Castelo,682,0,226,131,196,67
6458,Viana do Castelo,2023,2,Viana do Castelo,400,0,194,150,173,62
6459,Viana do Castelo,2023,3,Viana do Castelo,816,2,220,174,197,53
6460,Viana do Castelo,2023,4,Viana do Castelo,344,1,232,168,148,64
6461,Viana do Castelo,2023,5,Viana do Castelo,539,0,283,175,155,90
6462,Viana do Castelo,2023,6,Viana do Castelo,362,0,246,193,147,77
6463,Viana do Castelo,2023,7,Viana do Castelo,16,0,256,185,180,80
6464,Viana do Castelo,2023,8,Viana do Castelo,37,0,237,173,197,77
6465,Viana do Castelo,2023,9,Viana do Castelo,32,0,216,143,191,58
6466,Viana do Castelo,2023,10,Viana do Castelo,71,0,299,214,256,77
6467,Viana do Castelo,2023,11,Viana do Castelo,15,0,378,272,296,69
6468,Viana do Castelo,2023,12,Viana do Castelo,14,0,215,169,253,45
6469,Viana do Castelo,2024,1,Viana do Castelo,18,0,355,204,336,53
6470,Viana do Castelo,2024,2,Viana do Castelo,15,0,187,142,165,26
6471,Viana do Castelo,2024,3,Viana do Castelo,16,0,290,205,238,57
6472,Viana do Castelo,2024,4,Viana do Castelo,0,0,81,34,23,3
6473,Vidigueira,2022,3,Beja,0,0,13,8,3,7
6474,Vidigueira,2022,4,Beja,0,0,33,37,9,16
6475,Vidigueira,2022,5,Beja,0,0,47,34,11,11
6476,Vidigueira,2022,6,Beja,1,0,48,39,10,13
6477,Vidigueira,2022,7,Beja,1,0,37,35,14,8
6478,Vidigueira,2022,8,Beja,1,0,39,40,16,15
6479,Vidigueira,2022,9,Beja,2,1,38,34,15,12
6480,Vidigueira,2022,10,Beja,5,0,24,28,20,6
6481,Vidigueira,2022,11,Beja,61,0,29,23,18,5
6482,Vidigueira,2022,12,Beja,59,0,28,29,15,11
6483,Vidigueira,2023,1,Beja,49,0,48,34,10,5
6484,Vidigueira,2023,2,Beja,50,0,43,31,9,9
6485,Vidigueira,2023,3,Beja,21,0,35,30,18,16
6486,Vidigueira,2023,4,Beja,22,0,31,24,8,10
6487,Vidigueira,2023,5,Beja,16,0,47,37,16,13
